LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Space planning and preliminary design (PM 6h + Cost Est 4h portion),1,LS,1530,1530,CAD,PARAMETRIC,"Level_of_Effort.csv DEL-017-04 R-01 6h × $165/h = $990 + R-08 4h × $135/h = $540; Professional_Staff_Rates.csv R-01, R-08",MED,PM and Cost Estimator hours allocated to design phase; 10h of 38h total LoE applied to design activities
DL-002,ITM-002,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Locker system and laundry equipment selection,1,LS,500,500,CAD,PARAMETRIC,ASSUMPTION [ASM-006]; no specific pricing source for product selection effort,LOW,Parametric allowance for product evaluation; 3-4h equivalent professional time
DL-003,ITM-003,Professional Services > Design & Engineering,PKG-017,DEL-017-04,Design — Final design and IFC drawings (multi-discipline),1,LS,3500,3500,CAD,PARAMETRIC,ASSUMPTION [ASM-007]; parametric estimate based on small renovation scope,LOW,"Architectural, plumbing, electrical, mechanical design; P.Eng. stamp; small room scope within existing building"
DL-004,ITM-004,General Conditions > General Requirements & Indirect,PKG-017,DEL-017-04,Permitting — application process and coordination,1,LS,500,500,CAD,PARAMETRIC,ASSUMPTION [ASM-008]; permit fees paid by County per RFP §3.3.1,LOW,Proponent effort only; County pays permit fees
DL-005,ITM-005,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Site preparation and temporary protection,1,LS,650,650,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 Carpenter $80.60/h × 4h + T-08 Labourer $65.10/h × 4h = $582.80 + materials ~$67,MED,Hoarding/protection within Old North Shop; ~1 day 2-person crew
DL-006,ITM-006,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Demolition — remove existing finishes in construction zone,1,LS,400,400,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 Labourer $65.10/h × 4h + T-01 Carpenter $80.60/h × 2h = $421.40; rounded,MED,Limited demolition per Procedure [A-004]; half-day crew
DL-007,ITM-007,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Partition wall framing — metal stud + gypsum board,30,m2,90,2700,CAD,RATE_TABLE,Interior_Architectural_Rates.csv IA-01 RecommendedRate=$90/m2,MED,Office/utility partition rate applied; 30 m2 assumed per [ASM-003]
DL-008,ITM-008,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Moisture-resistant drywall in wet areas,10,m2,105,1050,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-01 range $65-$120; $105 used for moisture-resistant upgrade,MED,Higher end of IA-01 range for moisture-resistant board in laundry/sink area
DL-009,ITM-009,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Door supply and installation (entry door with hardware),1,EA,1200,1200,CAD,PARAMETRIC,ASSUMPTION [ASM-009]; no door pricing in source tables,LOW,Interior commercial door with frame and hardware; fire rating TBD per [F-001]
DL-010,ITM-010,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing rough-in — sink and floor drain,1,LS,2800,2800,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/h × 16h = $1484.80 + materials ~$1315,MED,"Drain, vent, supply for 1 sink + 1 floor drain; 2 days plumber; connects to project cistern/septic"
DL-011,ITM-011,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing rough-in — laundry connections,1,LS,1800,1800,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber $92.80/h × 10h = $928 + materials ~$872,MED,"Hot/cold supply, drain, shut-off valves for washer; 1.25 days plumber"
DL-012,ITM-012,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Plumbing fixture — hand wash sink with faucet and mirror,1,EA,850,850,CAD,PARAMETRIC,ASSUMPTION [ASM-010]; no fixture pricing in source tables,LOW,Commercial-grade hand wash sink; supply and install
DL-013,ITM-013,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — lighting and general receptacles,1,LS,2400,2400,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 14h = $1344 + materials ~$1056,MED,"4 lighting circuits, 4 receptacles (15A/120V), switches; 1.75 days electrician"
DL-014,ITM-014,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — dedicated laundry circuits,1,LS,1600,1600,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 8h = $768 + materials ~$832,MED,Washer 20A/240V + dryer 30A/240V dedicated circuits per Guidance; 1 day electrician
DL-015,ITM-015,Construction Labour > General Construction Labour,PKG-017,DEL-017-04,Electrical rough-in — exhaust fan circuit,1,LS,600,600,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician $96.00/h × 3h = $288 + materials ~$312,MED,Single circuit for exhaust fan; half-day electrician
