LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,Professional Services > Project Management,PKG-008,DEL-008-01,Project management — geotech investigation coordination,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-008-01/R-01,MED,Rate $165/hr x 6 hr from LoE
L-002,ITEM-002,Professional Services > Project Management,PKG-008,DEL-008-01,Cost estimating support — geotech investigation,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 + Level_of_Effort.csv DEL-008-01/R-08,MED,Rate $135/hr x 4 hr from LoE
L-003,ITEM-003,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Investigation program development — Geotechnical Engineer,1,LS,3000,3000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-11,MED,Subcontractor geotech engineer program development (lump sum)
L-004,ITEM-004,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Site access coordination and safety induction,2,hr,175,350,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Project team coordination; not covered by GI subcontractor rates
L-005,ITEM-005,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Drill rig mobilization / demobilization to WDMLRL site,1,LS,6000,6000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-01,LOW,Drill rig mob/demob ~100km from Edmonton
L-006,ITEM-006,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Borehole drilling and in-situ testing (SPT or equivalent),40,m,40,1600,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-02,MED,4 boreholes x 10m depth = 40m; hollow-stem auger in glacial terrain
L-007,ITEM-007,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Test pit excavation (if required),3,EA,800,2400,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-03,MED,3 test pits per investigation program
L-008,ITEM-008,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Groundwater monitoring well / standpipe installation,1,EA,2500,2500,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-04,LOW,1 monitoring well per investigation program
L-009,ITEM-009,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Soil sample collection and handling,25,EA,50,1250,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-05,MED,25 samples from 4 boreholes and 3 test pits
L-010,ITEM-010,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Field investigation supervision — Geotechnical Engineer,3,day,1750,5250,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-10,MED,3-day field program; subcontractor geotech engineer on-site supervision
L-011,ITEM-011,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Photographic documentation of field investigation,1,LS,250,250,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-15,LOW,Dated and location-referenced photos of boreholes; samples; site conditions
L-012,ITEM-012,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-008,DEL-008-01,Laboratory testing — soil classification and index tests,18,EA,250,4500,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-06,MED,18 classification/index tests from 25 samples
L-013,ITEM-013,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Laboratory testing QA/QC review,4,hr,175,700,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Project engineer review of lab results; not covered by subcontractor scope
L-014,ITEM-014,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Data analysis — bearing capacity analysis,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation)
L-015,ITEM-015,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Data analysis — settlement analysis,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation)
L-016,ITEM-016,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Data analysis — service pit geotechnical characterization,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation)
L-017,ITEM-017,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Deleterious materials assessment relative to RFP §4.8.2 baseline,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation)
L-018,ITEM-018,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Geotechnical report preparation — drafting and compilation,1,LS,9000,9000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12,LOW,Full report including bearing capacity; settlement; service pit; deleterious materials analyses
L-019,ITEM-019,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Independent technical review (senior engineer review),2,hr,175,350,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Project team peer review; not covered by subcontractor scope
L-020,ITEM-020,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Professional engineer certification / seal,1,LS,1000,1000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-13,LOW,P.Eng. certification and report sealing
L-021,ITEM-021,Professional Services > Professional Staff,PKG-008,DEL-008-01,Report delivery to Owner and project file distribution,1,LS,0,0,CAD,PARAMETRIC,Administrative — included in PM hours (L-001),MED,Administrative; included in PM hours (L-001)
L-022,ITEM-022,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Owner draft review cycle coordination (if required),2,hr,175,350,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Owner review coordination; project team effort not covered by subcontractor
L-023,ITEM-023,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Site restoration after field investigation,1,LS,1000,1000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-14,LOW,Restore disturbed areas to extent practicable
L-024,ITEM-024,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-008,DEL-008-01,Lab consolidation/oedometer tests,4,EA,550,2200,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-07,LOW,Consolidation/oedometer tests for settlement analysis
