LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Professional Services > Project Management,PKG-012,DEL-012-03,Project management — office fit-out coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-012-03/R-01,MED,6 hr x $165/hr
DL-002,ITM-002,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Construction project management — site coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 + Level_of_Effort.csv DEL-012-03/R-02,MED,8 hr x $155/hr
DL-003,ITM-003,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Site superintendent — field leadership,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 + Level_of_Effort.csv DEL-012-03/R-03,MED,10 hr x $145/hr
DL-004,ITM-004,Professional Services > Project Management,PKG-012,DEL-012-03,Cost estimator — estimate prep / QTO,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 + Level_of_Effort.csv DEL-012-03/R-08,MED,4 hr x $135/hr
DL-005,ITM-005,Professional Services > Project Management,PKG-012,DEL-012-03,QA/QC lead — inspections / deficiency tracking,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 + Level_of_Effort.csv DEL-012-03/R-06,MED,6 hr x $135/hr
DL-006,ITM-006,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,HSE manager — safety oversight,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 + Level_of_Effort.csv DEL-012-03/R-05,MED,4 hr x $140/hr
DL-007,ITM-007,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Interior partition walls — metal stud + gypsum board (material),50,m2,90.00,4500.00,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-01 (RecommendedRate $90/m2),MED,50 m2 x $90/m2. Qty assumed (ASM-002)
DL-008,ITM-008,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Suspended acoustic ceiling (material + install),25,m2,80.00,2000.00,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-03 (RecommendedRate $80/m2),MED,25 m2 x $80/m2. Qty assumed (ASM-001)
DL-009,ITM-009,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Floor finish — commercial vinyl/laminate (material + install),25,m2,70.00,1750.00,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-04 (RecommendedRate $70/m2),MED,25 m2 x $70/m2. Qty assumed (ASM-001)
DL-010,ITM-010,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Paint — walls and ceilings (material + labour),75,m2,12.00,900.00,CAD,PARAMETRIC,Interior_Architectural_Rates.csv IA-02 (RecommendedRate $12/m2),MED,75 m2 x $12/m2. Qty assumed (ASM-002)
DL-011,ITM-011,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Interior door — supply and install (1 EA standard),1,LS,1200.00,1200.00,CAD,PARAMETRIC,Parametric allowance — standard interior commercial door supply + install. Decision_Log.md DEC-003,LOW,Type/hardware TBD per IFC door schedule
DL-012,ITM-012,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Electrical receptacles — 15A/120V supply and install,4,EA,185.00,740.00,CAD,PARAMETRIC,Parametric: material ~$45/EA + labour ~1.5 hr/EA x $92.80/hr (Construction_Labour_Rates.csv T-05 proxy). Decision_Log.md DEC-004,LOW,Qty assumed 4 EA (ASM-004). Scope boundary TBD (CONF-001)
DL-013,ITM-013,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,LED lighting fixture — 1x 8 ft strip install,1,LS,650.00,650.00,CAD,PARAMETRIC,Parametric: fixture ~$350 + install ~3 hr x $96/hr (Construction_Labour_Rates.csv T-04). Decision_Log.md DEC-004,LOW,SOW-0054. Scope boundary TBD (CONF-001)
DL-014,ITM-014,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Data/communications outlet rough-in,2,EA,250.00,500.00,CAD,PARAMETRIC,Parametric: material ~$60/EA + labour ~2 hr/EA x $96/hr (Construction_Labour_Rates.csv T-04 proxy). Decision_Log.md DEC-004,LOW,Qty assumed 2 EA (ASM-005). Final wiring by PKG-015
DL-015,ITM-015,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,HVAC coordination — duct penetrations and register accommodation,1,LS,750.00,750.00,CAD,PARAMETRIC,Parametric allowance: framing/blocking around HVAC penetrations ~8 hr labour x $80.60/hr (T-01) + materials. Decision_Log.md DEC-005,LOW,Coordination with PKG-013
DL-016,ITM-016,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Accessibility features — door hardware / threshold / clearances,1,LS,500.00,500.00,CAD,PARAMETRIC,Parametric allowance: lever hardware + barrier-free threshold + minor framing. Decision_Log.md DEC-006,LOW,Per Alberta Building Code barrier-free provisions
DL-017,ITM-017,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Safety features — exit signage / emergency lighting / fire extinguisher mount,1,LS,800.00,800.00,CAD,PARAMETRIC,Parametric allowance: exit sign ~$150 + emergency light ~$300 + FE bracket ~$50 + install ~3 hr x $96/hr. Decision_Log.md DEC-007,LOW,Per Alberta Building Code/Fire Code
DL-018,ITM-018,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Millwork — basic casework allowance,1,LS,11000.00,11000.00,CAD,ALLOWANCE,Interior_Architectural_Rates.csv IA-05 (RecommendedRate $11000 LS),LOW,Applicability TBD; included per IA-05 allowance. Remove if not applicable
DL-019,ITM-019,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Construction labour — carpenter (partition framing and drywall),40,hr,80.60,3224.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 (FullyBurdenedRate $80.60/hr),MED,40 hr x $80.60/hr
DL-020,ITM-020,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Construction labour — drywaller (taping / finishing),16,hr,71.30,1140.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-10 (FullyBurdenedRate $71.30/hr),MED,16 hr x $71.30/hr
DL-021,ITM-021,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Construction labour — painter,12,hr,69.75,837.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-09 (FullyBurdenedRate $69.75/hr),MED,12 hr x $69.75/hr
DL-022,ITM-022,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Construction labour — flooring installer,8,hr,80.60,644.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 (FullyBurdenedRate $80.60/hr — carpenter proxy),MED,8 hr x $80.60/hr. Carpenter rate used as proxy for flooring installer
DL-023,ITM-023,Construction Labour > General Construction Labour,PKG-012,DEL-012-03,Inspection and deficiency correction — labour allowance,8,hr,65.10,520.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 (FullyBurdenedRate $65.10/hr — labourer),LOW,Allowance for general inspection support and deficiency correction
