RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-017-02-A001,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,SOW-0071,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-017-02 implements SOW-0071: Renovate Old North Shop mezzanine (2nd-level coffee room),Datasheet.md,Datasheet > Identification > SOW Reference,SOW Reference: SOW-0071,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in Decomposition §7 PKG-017 deliverables table and §8 Scope Ledger row SOW-0071.,,
v3.1,DEP-017-02-A002,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,,OBJ-001,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-017-02 traces to OBJ-001: Deliver a code-compliant fully functional maintenance shop addition and associated renovations,Datasheet.md,Datasheet > Identification > Objective Alignment,Objective Alignment: OBJ-001,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicitly listed in Decomposition §7 PKG-017 deliverables table (Supports OBJ column) and §8 Scope Ledger row SOW-0071.,,
v3.1,DEP-017-02-E001,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Structural Engineering Assessment Report (STRUCT-ASSESS-001),location TBD,Structural engineering assessment of existing mezzanine must be completed and approved before renovation design is finalized and before construction begins,Specification.md,Specification > Requirements > REQ-017-02-002,"structural engineering assessment of the existing mezzanine shall be completed and approved before renovation design is finalized",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in Procedure Step 2; Specification REQ-017-02-002; Guidance Principle 1; Datasheet Key Constraints. Gates design and construction.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-017-02-E002,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Existing Mezzanine Drawings and Condition Survey (EXISTING-DOCS-001),location TBD,Original mezzanine drawings and a condition survey shall be obtained and reviewed prior to finalizing the renovation design,Specification.md,Specification > Requirements > REQ-017-02-003,"Original mezzanine drawings and a condition survey shall be obtained and reviewed prior to finalizing the renovation design",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in Procedure Step 1; Specification REQ-017-02-003; Datasheet Size and Geometry. Gates design.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-017-02-E003,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,Approved Renovation Design Package (DESIGN-001),location TBD,Final approved renovation design package required before construction begins. IFC drawings stamped by P.Eng. and accepted by County.,Procedure.md,Procedure > Prerequisites > DESIGN-001,"Final design approval required",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in Procedure Prerequisites table; Specification REQ-017-02-001 and REQ-017-02-005; Datasheet Key Constraints. Gates construction.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-017-02-E004,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-017,DEL-017-03,,Washroom Renovation & Expansion (DEL-017-03),_Decomposition/WDMLRL_Decomposition_Claude.md,Coordination required with DEL-017-03 for sequencing of structural penetrations and utility connections. Mezzanine is directly above washroom.,Specification.md,Specification > Requirements > REQ-017-02-014,"coordinate the mezzanine renovation with the washroom renovation directly below (DEL-017-03)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in Specification REQ-017-02-014; Procedure Step 5; Guidance Principle 4; Datasheet Operational Conditions. Bidirectional interface — sequencing decisions and structural penetrations.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-017-02-E005,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-017,DEL-017-04,,New Locker/Change Room (DEL-017-04),_Decomposition/WDMLRL_Decomposition_Claude.md,Electrical coordination with DEL-017-04 may be required per renovation scope,Specification.md,Specification > Requirements > REQ-017-02-010,"Electrical coordination with DEL-017-03 and DEL-017-04 may be required",IMPLICIT,TBD,TBD,TBD,LOW,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,ASSUMPTION. Specification REQ-017-02-010 and REQ-017-02-014 state electrical coordination may be required. Conditional on design outcome.,INFO,TASK_ESTIMATING
v3.1,DEP-017-02-E006,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-001-09,,Old North Shop Demolition Plans (DEL-001-09),_Decomposition/WDMLRL_Decomposition_Claude.md,Demolition plans for Old North Shop cover SOW-0071 and are a required input for construction sequencing,Datasheet.md,Datasheet > Construction > Key Constraints,"Existing mezzanine documentation required prior to design",IMPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. DEL-001-09 explicitly covers SOW-0071 in Decomposition §7 PKG-001 deliverables table. Demolition plans are a standard prerequisite for renovation construction.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-017-02-E007,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-001-10,,Old North Shop Renovation Plans (DEL-001-10),_Decomposition/WDMLRL_Decomposition_Claude.md,Renovation design plans for Old North Shop cover SOW-0071 and are a required input for construction,Procedure.md,Procedure > Steps > Step 3,"Develop renovation design based on structural assessment findings",IMPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. DEL-001-10 explicitly covers SOW-0071 in Decomposition §7 PKG-001 deliverables table. Renovation plans are consumed by the construction deliverable.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-017-02-E008,PKG-017,DEL-017-02,Old North Shop Mezzanine Renovation,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,PACKAGE,,,,Building Envelope Integrity (cross-package),location TBD,Building envelope (roof and walls) must be confirmed sound before interior renovation construction begins,Procedure.md,Procedure > Prerequisites > Building envelope integrity,"Existing building envelope confirmed sound before interior renovation begins",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Referenced in Procedure Prerequisites table; Guidance Building Envelope Integrity Prerequisite section. Cross-package constraint — relates to overall building envelope scope. Source documents reference _DEPENDENCIES.md cross-package note.,BLOCKING,TASK_ESTIMATING
