RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-04-02-001,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0012,SOW-0012 (Sustainability/energy narrative),Decomposition §10 Scope Ledger,DEL-04-02 implements SOW-0012 (Sustainability/energy narrative) as its primary scope item,Datasheet.md,Datasheet.md > Identification > Scope Item Coverage,"Scope Item Coverage: SOW-0012 (Sustainability/energy narrative)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in Decomposition §10 scope ledger: SOW-0012 maps to PKG-004 DEL-04-02.
v3.1,DEP-04-02-002,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,OBJ-004 (Design Brief 5 pts),Decomposition §6 Objectives,DEL-04-02 supports OBJ-004 (Deliver a strong Design Brief 5 pts) as its primary objective alignment,Datasheet.md,Datasheet.md > Identification > Objective Alignment,"Objective Alignment: OBJ-004 (Design Brief, 5 pts)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in Decomposition §6 and §9 DEL-04-02 entry. OBJ-004 is the scored objective for the Design Brief.
v3.1,DEP-04-02-003,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-004,DEL-04-01,,Building Envelope and Energy Strategy,PKG-004 sibling deliverable,DEL-04-02 requires envelope U-value targets from DEL-04-01 to size HVAC loads and validate efficiency claims,Procedure.md,Procedure.md > Step 2 > Coordination A,"Obtain envelope U-value targets (walls, roof, glazing) from DEL-04-01 author",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Multiple sources confirm: Procedure.md Step 2 Coordination A; Guidance.md C-003 item 1; Datasheet.md Conditions ""Envelope-HVAC Interdependence""; Specification.md scope exclusion for envelope."
v3.1,DEP-04-02-004,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-04,,Mechanical Concept Narrative,PKG-002 deliverable,DEL-04-02 requires baseline HVAC system types and equipment selections from DEL-02-04 to justify those choices from an energy perspective,Procedure.md,Procedure.md > Step 2 > Coordination C,"Review HVAC system types and equipment selections documented in DEL-02-04",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Multiple sources: Procedure.md Step 2 Coordination C; Guidance.md C-003 item 3; Datasheet.md References ""DEL-02-04""; Specification.md line 20."
v3.1,DEP-04-02-005,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-004,DEL-04-03,,Electrical Energy Efficiency,PKG-004 sibling deliverable,DEL-04-02 requires coordination with DEL-04-03 on solar-ready electrical provisions (conduit routing and roof penetrations) to align mechanical and electrical solar rough-in,Procedure.md,Procedure.md > Step 2 > Coordination B,"Coordinate conduit routing from roof to mechanical room (solar thermal) and to electrical room (solar PV)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Multiple sources: Procedure.md Step 2 Coordination B; Guidance.md C-003 item 2 and P-004; Specification.md R-MEL-06 and R-MEL-09; _REFERENCES.md cross-reference."
v3.1,DEP-04-02-006,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-01,,Architectural Concept Package,PKG-002 deliverable,DEL-04-02 requires building and roof orientation from DEL-02-01 architectural concept to confirm solar-ready roof orientation per Addendum 03,Procedure.md,Procedure.md > Prerequisites,"DEL-02-01/DEL-02-02 (Architectural/Civil Concept) -- draft or concurrent: Building and roof orientation; solar-capable roof area location",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Multiple sources: Procedure.md Prerequisites; Guidance.md C-002; Datasheet.md Conditions ""Roof Orientation Constraint""."
v3.1,DEP-04-02-007,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-02,,Civil Site Concept Plan,PKG-002 deliverable,DEL-04-02 requires site plan orientation data from DEL-02-02 civil concept to confirm solar-ready roof orientation per Addendum 03,Guidance.md,Guidance.md > C-002,"actual building orientation on the 12-acre site is determined by the civil/architectural concept (DEL-02-01, DEL-02-02)",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Sources: Guidance.md C-002; Datasheet.md Conditions ""Roof Orientation Constraint"". DEL-02-02 provides the site plan driving building orientation."
v3.1,DEP-04-02-008,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-03,,Structural Concept Narrative,PKG-002 deliverable,DEL-04-02 requires coordination with DEL-02-03 on structural loading allowance for future solar panels on roof,Specification.md,Specification.md > Requirements > R-MEL-06,"structural loading allowance for future solar panels coordinated with DEL-02-03",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,"FACT. Multiple sources: Specification.md R-MEL-06(a); Procedure.md Step 2 Coordination B; Datasheet.md Construction ""Solar Readiness -- Structural""."
v3.1,DEP-04-02-009,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,,_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,DEL-04-02 requires Addendum 03 as a primary source for solar-capable roofing mandate and apparatus bay ventilation requirements,Procedure.md,Procedure.md > Prerequisites,"Addendum 03 (Jul 31, 2024): Solar-capable roof; apparatus bay direct exhaust; PW bay ventilation; fill stations; sumps; 40 bunker gear lockers",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Addendum 03 is the primary source for multiple requirements addressed by this deliverable (R-MEL-02 through R-MEL-06 and R-MEL-12/R-MEL-13).
v3.1,DEP-04-02-010,PKG-004,DEL-04-02,Mechanical Energy and Solar Readiness,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,,_Sources/ (Appendix A location TBD),DEL-04-02 requires the Owner Statement of Requirements (Appendix A / OSR) for energy and sustainability clauses,Procedure.md,Procedure.md > Prerequisites,"RFP -- Owner Statement of Requirements (OSR / Appendix A): Reference OSR energy/sustainability clauses",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. OSR energy/sustainability clauses are referenced as prerequisite. Full text accessibility TBD per Datasheet.md References.
