ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-005-01,Project Manager — preliminary civil design coordination and County liaison,6,hr,UNIT_RATE,Procedure,Steps 1–9 (PM oversight across all steps),Level_of_Effort.csv row for DEL-005-01 R-01
ITM-002,DEL-005-01,Cost Estimator — quantity takeoff and benchmarking support for preliminary civil design,4,hr,UNIT_RATE,Procedure,Steps 2–7 (design basis and package compilation),Level_of_Effort.csv row for DEL-005-01 R-08
ITM-003,DEL-005-01,BIM Technician — preliminary site layout drawing production and modeling,18,hr,UNIT_RATE,Procedure,Steps 3–7 (grading strategy; pad layout; driving surface; package preparation),Level_of_Effort.csv row for DEL-005-01 R-13
ITM-004,DEL-005-01,Civil Engineer — preliminary civil design development (grading; drainage; driving surfaces; pads; mud sump; design narrative; QA review),42,hr,UNIT_RATE,Procedure,Steps 1–9 (full preliminary design workflow),Level_of_Effort.csv row for DEL-005-01 R-17
ITM-005,DEL-005-01,Site familiarization and mandatory site meeting attendance (March 3 2026),1,LS,LUMP_SUM,Procedure,Step 1 — Site Familiarization and Information Gathering,Included in Civil Engineer and PM hours; no separate line — captured for scope completeness
ITM-006,DEL-005-01,Preliminary grading strategy development — positive drainage and storm event accommodation,1,LS,LUMP_SUM,Specification,R-002 Positive Site Drainage; R-010 Site Grading and Landscaping,Design activity; labour hours captured in ITM-004
ITM-007,DEL-005-01,Preliminary driving surface layout and cross-section design (gravel; motor scraper class),1,LS,LUMP_SUM,Specification,R-004 Driving Surface Material; R-005 Driving Surface Design Loading,Design activity; labour hours captured in ITM-003 and ITM-004
ITM-008,DEL-005-01,Preliminary cement pad layout — Cement Pad West and Cement Pad East,1,LS,LUMP_SUM,Datasheet,Construction — Cement Pad West; Cement Pad East,Design activity; labour hours captured in ITM-003 and ITM-004
ITM-009,DEL-005-01,Preliminary gravel pad layout — Gravel Pad North,1,LS,LUMP_SUM,Datasheet,Construction — Gravel Pad North,Design activity; labour hours captured in ITM-003 and ITM-004
ITM-010,DEL-005-01,Wash bay mud sump location and excavator access design,1,LS,LUMP_SUM,Specification,R-009 Wash Bay Mud Sump,Design activity; labour hours captured in ITM-004
ITM-011,DEL-005-01,Topsoil stripping strategy for all driving surfaces,1,LS,LUMP_SUM,Specification,R-006 Topsoil Stripping,Design activity; labour hours captured in ITM-004
ITM-012,DEL-005-01,Neighboring property drainage protection assessment,1,LS,LUMP_SUM,Specification,R-003 Neighboring Property Drainage Protection,Design activity; labour hours captured in ITM-004
ITM-013,DEL-005-01,Geotechnical coordination and assumption documentation,1,LS,LUMP_SUM,Specification,R-013 Coordination with Geotechnical Investigation,Design activity; labour hours captured in ITM-004
ITM-014,DEL-005-01,Code compliance review (Alberta Building Code and Safety Codes),1,LS,LUMP_SUM,Specification,R-011 Code Compliance,Design activity; labour hours captured in ITM-004
ITM-015,DEL-005-01,Preliminary design package compilation and County submission,1,LS,LUMP_SUM,Procedure,Step 7 — Prepare Preliminary Design Package; Step 9 — Submit to County,Design activity; labour hours captured in ITM-001 to ITM-004
ITM-016,DEL-005-01,Internal QA review of preliminary design package,1,LS,LUMP_SUM,Procedure,Step 8 — Internal QA Review,Design activity; labour hours captured in ITM-004
ITM-017,DEL-005-01,Interdisciplinary coordination (architectural; structural for mud sump; plumbing; landscape),1,LS,LUMP_SUM,Procedure,Step 7.4 — Coordinate with other disciplines; Guidance — Mud sump structural coordination with PKG-002,Design activity; labour hours captured in ITM-001 and ITM-004
