LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Materials > General Materials & Supplies,PKG-015,DEL-015-02,LED high-bay fixture 150W 22000lm - Main Shop (Z-1),20,EA,520,10400,CAD,PARAMETRIC,Electrical_System_Rates.csv ES-01 (RecommendedRate=520),MED,150W class high-bay LED installed rate
DL-002,ITM-002,Materials > General Materials & Supplies,PKG-015,DEL-015-02,LED high-bay fixture - Wash Bay wet/damp rated (Z-2),6,EA,600,3600,CAD,PARAMETRIC,Electrical_System_Rates.csv ES-01 (520 base) + 15% wet-rating premium; Assumptions_Log A-002,MED,Wet/damp-rated premium over standard high-bay
DL-003,ITM-003,Materials > General Materials & Supplies,PKG-015,DEL-015-02,8-foot LED linear fixture - Office (Z-3),1,EA,280,280,CAD,PARAMETRIC,Assumptions_Log A-003; industry parametric for 8ft LED linear,MED,No direct rate in Electrical_System_Rates.csv; parametric estimate
DL-004,ITM-004,Materials > General Materials & Supplies,PKG-015,DEL-015-02,8-foot LED linear fixture - Utility Room (Z-4),2,EA,280,560,CAD,PARAMETRIC,Assumptions_Log A-003; industry parametric for 8ft LED linear,MED,No direct rate in Electrical_System_Rates.csv; parametric estimate
DL-005,ITM-005,Materials > General Materials & Supplies,PKG-015,DEL-015-02,8-foot LED linear fixture - Parts/Tool Room (Z-5),6,EA,280,1680,CAD,PARAMETRIC,Assumptions_Log A-003; industry parametric for 8ft LED linear,MED,No direct rate in Electrical_System_Rates.csv; parametric estimate
DL-006,ITM-006,Materials > General Materials & Supplies,PKG-015,DEL-015-02,High-bay fixture mounting hardware - Main Shop,20,EA,65,1300,CAD,PARAMETRIC,Assumptions_Log A-004; parametric allowance for pendant/chain/cable mount hardware,MED,Mounting method TBD per IFC
DL-007,ITM-007,Materials > General Materials & Supplies,PKG-015,DEL-015-02,High-bay fixture mounting hardware - Wash Bay,6,EA,75,450,CAD,PARAMETRIC,Assumptions_Log A-004; wet-rated hardware premium,MED,Wet-rated mounting hardware
DL-008,ITM-008,Materials > General Materials & Supplies,PKG-015,DEL-015-02,8-foot fixture mounting hardware (surface/suspended),9,EA,30,270,CAD,PARAMETRIC,Assumptions_Log A-005; standard surface/suspended mount,MED,Low-ceiling rooms; standard mounting
DL-009,ITM-009,Materials > General Materials & Supplies,PKG-015,DEL-015-02,Branch circuit wiring - Main Shop high-bay circuits,1,LS,4500,4500,CAD,PARAMETRIC,Assumptions_Log A-006; parametric: 20 fixtures x 35ft runs + horizontal; conduit + wire + boxes,MED,Lump sum allowance; 35ft vertical runs
DL-010,ITM-010,Materials > General Materials & Supplies,PKG-015,DEL-015-02,Branch circuit wiring - Wash Bay circuits,1,LS,1800,1800,CAD,PARAMETRIC,Assumptions_Log A-006; parametric: 6 fixtures x conduit/wire,MED,Lump sum allowance
DL-011,ITM-011,Materials > General Materials & Supplies,PKG-015,DEL-015-02,Branch circuit wiring - Office/Utility/Parts circuits,1,LS,1200,1200,CAD,PARAMETRIC,Assumptions_Log A-006; parametric: 9 fixtures in lower rooms,MED,Lump sum allowance; shorter runs
DL-012,ITM-012,Materials > General Materials & Supplies,PKG-015,DEL-015-02,Switching/controls devices and installation,1,LS,2500,2500,CAD,ALLOWANCE,Assumptions_Log A-007; TBD scope - allowance for manual switching system,LOW,Controls strategy TBD; conservative manual-switch allowance
DL-013,ITM-013,Equipment > Process & Facility Equipment,PKG-015,DEL-015-02,Elevated access equipment (aerial work platform rental),1,LS,3500,3500,CAD,PARAMETRIC,Assumptions_Log A-008; 40ft boom lift rental 2-week duration,MED,Required for 35ft ceiling; Main Shop + Wash Bay phases
DL-014,ITM-014,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Electrician labour - fixture installation (Z-1 Main Shop),80,hr,96,7680,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,20 fixtures at height; 4 hr/fixture
DL-015,ITM-015,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Electrician labour - fixture installation (Z-2 Wash Bay),24,hr,96,2304,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,6 fixtures at height; 4 hr/fixture
