RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-002-12-A01,PKG-002,DEL-002-12,Structural Specification,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0012,Complete final structural design (concrete structure 35 ft ceiling),,DEL-002-12 implements SOW-0012: Complete final structural design,Datasheet.md,Identification > SOW Coverage,SOW-0012,EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: SOW-0012 explicitly listed in Datasheet Identification table. Confirmed in Decomposition Scope Ledger.,,
v3.1,DEP-002-12-A02,PKG-002,DEL-002-12,Structural Specification,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,Deliver a code-compliant fully functional maintenance shop addition,,DEL-002-12 supports OBJ-001,Datasheet.md,Identification > Objectives Supported,"OBJ-001, OBJ-003",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: OBJ-001 explicitly listed in Datasheet Identification table. Confirmed in Decomposition Objectives.,,
v3.1,DEP-002-12-A03,PKG-002,DEL-002-12,Structural Specification,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,Produce complete P.Eng.-stamped IFC design documentation across all disciplines,,DEL-002-12 supports OBJ-003,Datasheet.md,Identification > Objectives Supported,"OBJ-001, OBJ-003",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: OBJ-003 explicitly listed in Datasheet Identification table. Confirmed in Decomposition Objectives.,,
v3.1,DEP-002-12-E01,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01,,Geotechnical Investigation & Report,,Geotechnical investigation report is an essential data prerequisite for foundation-superstructure interface parameters,Datasheet.md,Conditions > Geotechnical conditions,"Geotechnical investigation report (DEL-008-01, PKG-008) is pending",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet explicitly marks geotech report as essential data prerequisite. Also referenced in Specification REQ-011 and Procedure Step 2.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-12-E02,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-02,,Foundation Plan,,Structural Specification governs material and performance requirements referenced by the Foundation Plan drawing,Specification.md,Documentation > Anticipated Artifacts,Foundation Plan (IFC drawing set) DEL-002-02,EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Specification Documentation section lists DEL-002-02 as a separate deliverable consuming spec requirements.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-12-E03,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-03,,Structural Framing Plans,,Structural Specification governs material and performance requirements referenced by the Framing Plans,Specification.md,Documentation > Anticipated Artifacts,Structural Framing Plans (IFC drawing set) DEL-002-03,EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Specification Documentation section lists DEL-002-03 as a separate deliverable consuming spec requirements.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-12-E04,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,PACKAGE,PKG-010,,,Foundation Construction,,Structural Specification is a reference standard document for foundation construction execution,Specification.md,Scope > What This Specification Does Not Cover,Construction execution covered by PKG-010,EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Specification Scope explicitly references PKG-010 as construction consumer.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-12-E05,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,PACKAGE,PKG-011,,,Building Structure & Envelope,,Structural Specification is a reference standard document for superstructure construction execution,Specification.md,Scope > What This Specification Does Not Cover,Construction execution covered by PKG-011,EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Specification Scope explicitly references PKG-011 as construction consumer. Guidance Principle 3 confirms.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-12-E06,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DELIVERABLE,PKG-002,DEL-002-01,,Preliminary Structural Design,,DEL-002-12 finalization (P.Eng. signing) shall not proceed until DEL-002-01 has received County approval,Procedure.md,Prerequisites > Information Prerequisites,"Hold point: DEL-002-12 finalization shall not proceed until DEL-002-01 has received County approval",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Prerequisites explicitly states hold point — sequencing constraint not merely coordination.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-12-E07,PKG-002,DEL-002-12,Structural Specification,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-10,,Structural Calculation Package,,Specification performance requirements and design loads feed the Structural Calculation Package,Procedure.md,Steps > Step 4.2,"Document all load derivations in the Structural Calculation Package (DEL-002-10)",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Step 4.2 and Guidance Purpose item 2 explicitly state calc package is validated against spec.,ADVISORY,TASK_ESTIMATING
