RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-015-04-001,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,PACKAGE,,,,PKG-015 — Electrical & Low-Voltage Installation,_Decomposition/WDMLRL_Decomposition_Claude.md §7 PKG-015,DEL-015-04 implements PKG-015 (Electrical & Low-Voltage Installation) as its parent package node,Datasheet.md,Datasheet.md > Identification > Package,Package: PKG-015 — Electrical & Low-Voltage Installation,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition §7 PKG-015 line 526.,,
v3.1,DEP-015-04-002,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0059,Provide power for two 5-tonne overhead cranes,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0059 (crane power),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-01,SOW Ref: SOW-0059,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table and decomposition scope ledger.,,
v3.1,DEP-015-04-003,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0060,Provide power for all overhead doors,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0060 (overhead door power),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-03,SOW Ref: SOW-0060,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table.,,
v3.1,DEP-015-04-004,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0061,Provide 40A circuit for compressor,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0061 (compressor circuit),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-04,SOW Ref: SOW-0061,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table.,,
v3.1,DEP-015-04-005,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0062,Provide 70A circuit for fire hose pump,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0062 (fire hose pump circuit),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-05,SOW Ref: SOW-0062,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table.,,
v3.1,DEP-015-04-006,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0063,Provide 70A circuit for pressure washer,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0063 (pressure washer circuit),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-06,SOW Ref: SOW-0063,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table.,,
v3.1,DEP-015-04-007,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0066,Install exhaust fan(s) as shown on electrical drawing,_Decomposition/WDMLRL_Decomposition_Claude.md §3.G,DEL-015-04 traces to SOW-0066 (exhaust fans),Datasheet.md,Datasheet.md > Attributes > Equipment Circuits Summary > C-07,SOW Ref: SOW-0066,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit SOW reference in Datasheet attributes table.,,
v3.1,DEP-015-04-008,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,OBJ-001,Deliver a code-compliant fully functional maintenance shop addition,_Decomposition/WDMLRL_Decomposition_Claude.md §5,DEL-015-04 supports OBJ-001 (code-compliant functional shop),_CONTEXT.md,_CONTEXT.md > Objectives Addressed,OBJ-001,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit objective reference in _CONTEXT.md and decomposition §7 PKG-015 line 526.,,
v3.1,DEP-015-04-009,PKG-015,DEL-015-04,Equipment Power Circuits,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,OBJ-005,Install and commission all electrical and low-voltage systems to operational readiness,_Decomposition/WDMLRL_Decomposition_Claude.md §5,DEL-015-04 supports OBJ-005 (electrical systems operational readiness),_CONTEXT.md,_CONTEXT.md > Objectives Addressed,OBJ-005,EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit objective reference in _CONTEXT.md and decomposition §7 PKG-015 line 526.,,
v3.1,DEP-015-04-010,PKG-015,DEL-015-04,Equipment Power Circuits,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-015,DEL-015-01,,Three-Phase Power Service,_Decomposition/WDMLRL_Decomposition_Claude.md §7 PKG-015,Three-phase power service (DEL-015-01) must be complete and energized before equipment circuits can be energized,Procedure.md,Procedure.md > Prerequisites > P-03,"Three-Phase Power Service (DEL-015-01) installed and main distribution panel energized",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite in Procedure P-03 and Specification REQ-015-04-009. Hard gate for energization.,BLOCKING,TASK_ESTIMATING
