RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-002-05-A01,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0012,Complete final structural design,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details implements SOW-0012 (Complete final structural design),Datasheet.md,Datasheet > 1. Identification > Covers SOW,"Covers SOW: SOW-0012, SOW-0032, SOW-0033, SOW-0034",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: SOW-0012 is the primary structural design SOW item covering DEL-002-05 per decomposition scope ledger.,,
v3.1,DEP-002-05-A02,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,Deliver a code-compliant fully functional maintenance shop addition,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details supports OBJ-001,Datasheet.md,Datasheet > 1. Identification > Supports Objectives,"Supports Objectives: OBJ-001, OBJ-003",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: OBJ-001 confirmed in decomposition objectives table.,,
v3.1,DEP-002-05-A03,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,Produce complete P.Eng.-stamped IFC design documentation,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details supports OBJ-003,Datasheet.md,Datasheet > 1. Identification > Supports Objectives,"Supports Objectives: OBJ-001, OBJ-003",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: OBJ-003 confirmed in decomposition objectives table.,,
v3.1,DEP-002-05-A04,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0032,Construct mezzanine storage above parts room utility room and wash bay,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details covers SOW-0032 (mezzanine storage construction requirement),Datasheet.md,Datasheet > 1. Identification > Covers SOW,"Covers SOW: SOW-0012, SOW-0032, SOW-0033, SOW-0034",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: SOW-0032 explicitly listed under Covers SOW in Datasheet identification table.,,
v3.1,DEP-002-05-A05,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0033,Mezzanine structure to be load-bearing capable of heavy items,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details covers SOW-0033 (load-bearing mezzanine requirement),Datasheet.md,Datasheet > 1. Identification > Covers SOW,"Covers SOW: SOW-0012, SOW-0032, SOW-0033, SOW-0034",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: SOW-0033 explicitly listed under Covers SOW in Datasheet identification table.,,
v3.1,DEP-002-05-A06,PKG-002,DEL-002-05,Mezzanine Framing Details,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0034,Construct stairs to mezzanine,_Decomposition/WDMLRL_Decomposition_Claude.md,Mezzanine Framing Details covers SOW-0034 (stair construction requirement),Datasheet.md,Datasheet > 1. Identification > Covers SOW,"Covers SOW: SOW-0012, SOW-0032, SOW-0033, SOW-0034",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: SOW-0034 explicitly listed under Covers SOW in Datasheet identification table.,,
v3.1,DEP-002-05-E01,PKG-002,DEL-002-05,Mezzanine Framing Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-002-03,,Structural Framing Plans,,Mezzanine framing must align with overall building framing grid; building grid required before column layout (F-003 readiness check),Procedure.md,Procedure > 2.3 Declared Upstream Dependencies; Step 2 F-003 readiness check,"DEL-002-03 Structural Framing Plans: mezzanine framing must align with overall building framing grid",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit prerequisite stated in Procedure 2.3 and F-003 readiness check at Step 2.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-05-E02,PKG-002,DEL-002-05,Mezzanine Framing Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-001,DEL-001-02,,Architectural Floor Plans,,Confirm room boundaries clearances and stair location with architectural floor plans,Procedure.md,Procedure > 2.1 Information Inputs > Architectural floor plans; 2.3 Declared Upstream Dependencies,"DEL-001-02 Architectural Floor Plans: confirm room boundaries, clearances, and stair location",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit interface stated in Procedure 2.1 and 2.3. Room boundaries and clearances required for mezzanine design.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-05-E03,PKG-002,DEL-002-05,Mezzanine Framing Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-006,,,Plumbing Layout,,Confirm cistern footprint and stair location do not conflict with plumbing layout,Procedure.md,Procedure > 2.1 Information Inputs > Plumbing layout; 2.3 Declared Upstream Dependencies,"PKG-006 plumbing layout: confirm cistern and stair do not conflict",EXPLICIT,,,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit interface stated in Procedure 2.1 and 2.3.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-05-E04,PKG-002,DEL-002-05,Mezzanine Framing Details,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,Owner Mezzanine Load Confirmation,,Owner must provide documented confirmation of maximum oil tote count and arrangement and equipment weights and desired mezzanine clear height before design proceeds (HOLD POINT G-001),Procedure.md,Procedure > Step 2 > HOLD POINT C-003 / G-001,"Owner has provided documented confirmation of: (a) maximum oil tote count and arrangement, (b) equipment list with weights",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Formal hold point G-001 in Procedure Step 2 explicitly gates design on Owner confirmation.,BLOCKING,TASK_ESTIMATING
