ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-004-04,Project Management — coordination and oversight for Lighting Plans deliverable,6,hr,UNIT_RATE,Procedure,Prerequisites / Step 1–7,PM hours from Level_of_Effort.csv (R-01) for DEL-004-04
ITEM-002,DEL-004-04,Cost Estimating — quantity takeoff and benchmarking support for Lighting Plans,4,hr,UNIT_RATE,Procedure,Prerequisites / Step 1–7,Cost Estimator hours from Level_of_Effort.csv (R-08) for DEL-004-04
ITEM-003,DEL-004-04,BIM Technician — modeling and sheet setup for Lighting Plans drawing set,36,hr,UNIT_RATE,Procedure,Step 2 / Step 4,BIM Technician hours from Level_of_Effort.csv (R-13) for DEL-004-04
ITEM-004,DEL-004-04,Electrical Engineer — lighting layout design and P.Eng. review/stamp,84,hr,UNIT_RATE,Procedure,Step 1–7,Electrical Engineer hours from Level_of_Effort.csv (R-16) for DEL-004-04
ITEM-005,DEL-004-04,Main Shop High Bay LED fixtures — 20 EA (150W / 22000 lm each),20,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Main Shop,"5 rows x 4 fixtures; LED high bay per App B-Elec. Hardware cost not priced in design-fee scope — design LOE only. Noted for reference."
ITEM-006,DEL-004-04,Wash Bay High Bay LED fixtures — 6 EA (specifications TBD),6,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Wash Bay,"2 rows x 3 fixtures; wattage/lumens TBD per CONF-LT-001. Hardware cost not priced in design-fee scope — design LOE only. Noted for reference."
ITEM-007,DEL-004-04,Office 8-foot LED strip fixture — 1 EA,1,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Office,Hardware cost not priced in design-fee scope — design LOE only. Noted for reference.
ITEM-008,DEL-004-04,Utility Room 8-foot LED strip fixtures — 2 EA,2,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Utility Room,Hardware cost not priced in design-fee scope — design LOE only. Noted for reference.
ITEM-009,DEL-004-04,Parts/Tool Room 8-foot LED strip fixtures — 6 EA,6,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Parts/Tool Room,Hardware cost not priced in design-fee scope — design LOE only. Noted for reference.
ITEM-010,DEL-004-04,Service Pit/Trench lighting fixtures — TBD EA,TBD,EA,UNIT_RATE,Datasheet,Lighting Zones and Fixture Counts — Service Pit/Trench,"Fixture type/count/wattage unresolved per CONF-LT-002. Hardware cost not priced in design-fee scope. Noted for reference."
ITEM-011,DEL-004-04,Photometric calculations — coordination with DEL-004-08,1,LS,LUMP_SUM,Procedure,Step 2.4,"TBD whether performed under this deliverable or DEL-004-08; if under this deliverable LOE is included in ITEM-004 Electrical Engineer hours"
ITEM-012,DEL-004-04,Mechanical coordination — ceiling fan and exhaust fan location overlay check,1,LS,LUMP_SUM,Procedure,Step 2.6,Included in ITEM-004 Electrical Engineer LOE; listed for traceability
ITEM-013,DEL-004-04,County preliminary design approval process — submission and incorporation of feedback,1,LS,LUMP_SUM,Procedure,Step 3,Included in ITEM-001 PM and ITEM-004 EE LOE; listed for traceability
ITEM-014,DEL-004-04,P.Eng. review and stamp — IFC drawing set,1,LS,LUMP_SUM,Specification,REQ-LT-007,Included in ITEM-004 Electrical Engineer LOE; listed for traceability
ITEM-015,DEL-004-04,Emergency/exit lighting assessment (TBD scope addition),1,LS,LUMP_SUM,Specification,REQ-LT-008 / CONF-LT-003,"TBD — may add fixtures and design effort if required by Alberta Building Code. LOE impact unknown until resolved."
