RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-013-06-A01,PKG-013,DEL-013-06,Ceiling Fans,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,"SOW-0040","SOW-0040: Install 6 ceiling fans in main shop area",Decomposition §8 Scope Ledger,DEL-013-06 implements scope item SOW-0040 (Install 6 ceiling fans in main shop area),Datasheet.md,Datasheet > Identification > SOW Reference,"SOW Reference: SOW-0040",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit SOW reference in Datasheet Identification table. Confirmed in Decomposition §8 Scope Ledger (line 636).,TBD,TBD
v3.1,DEP-013-06-A02,PKG-013,DEL-013-06,Ceiling Fans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-001","OBJ-001: Deliver a code-compliant fully functional maintenance shop addition",Decomposition §5 Objectives,DEL-013-06 traces to objective OBJ-001 (deliver a code-compliant fully functional maintenance shop addition),Datasheet.md,Datasheet > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit objective linkage in Datasheet Identification table. Confirmed in Decomposition §7 deliverable row (line 506).,TBD,TBD
v3.1,DEP-013-06-A03,PKG-013,DEL-013-06,Ceiling Fans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,"OBJ-004","OBJ-004: Install and commission all mechanical plumbing and water storage systems to operational readiness",Decomposition §5 Objectives,DEL-013-06 traces to objective OBJ-004 (install and commission all mechanical systems to operational readiness),Datasheet.md,Datasheet > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit objective linkage in Datasheet Identification table. Confirmed in Decomposition §7 deliverable row (line 506).,TBD,TBD
v3.1,DEP-013-06-E01,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-002-03,,"Structural Framing Plans (IFC structural drawings)",,IFC Structural drawings showing ceiling beam/purlin locations and load capacities required for fan layout design (Step 3) and structural approval (Step 3.2 HOLD POINT),Procedure.md,Procedure > Prerequisites,"IFC Structural drawings (DEL-002) available showing ceiling beam/purlin locations and load capacities",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Prerequisites table explicitly requires IFC structural drawings from DEL-002 for Step 3. Target resolved to DEL-002-03 (Structural Framing Plans) as best match; DEL-002-04 (Structural Sections & Details) may also be relevant. Specification REQ-013-06-05 corroborates structural adequacy requirement.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-06-E02,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-016,DEL-016-01,,"Two 5-Tonne Overhead Cranes (IFC crane drawings)",,IFC Crane drawings showing crane rail elevation and maximum hook path envelope required for fan layout design to establish clearance,Procedure.md,Procedure > Prerequisites,"IFC Crane drawings (DEL-016) available showing crane rail elevation and maximum hook path envelope",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Prerequisites table explicitly requires IFC crane drawings from DEL-016 for Step 3. Specification REQ-013-06-06 corroborates crane clearance requirement. Guidance P3 identifies crane clearance as 'the primary safety constraint.'",BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-06-E03,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-015,DEL-015-04,,"Equipment Power Circuits (branch circuit routing to fan locations)",,Electrical power distribution design (DEL-015) must be finalized and branch circuit routing to fan locations confirmed before electrical rough-in coordination (Step 4),Procedure.md,Procedure > Prerequisites,"Electrical power distribution design finalized (DEL-015); branch circuit routing to fan locations confirmed",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Prerequisites table explicitly requires DEL-015 electrical design finalization. Guidance P5 describes sequencing: structural attachment confirmed --> electrical rough-in (DEL-015) --> fan installation. Target resolved to DEL-015-04 (Equipment Power Circuits) as best match for fan branch circuits; could also involve DEL-015-01.",BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-06-E04,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-015,DEL-015-04,,"Equipment Power Circuits (fan location coordinates for branch circuit targeting)",,Fan location coordinates provided to Electrical Contractor so branch circuit rough-in targets the correct ceiling positions,Procedure.md,Procedure > Steps > Step 3.4,"Confirm final fan location coordinates with Electrical Contractor so branch circuit rough-in (DEL-015) targets the correct ceiling positions",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Step 3.4 explicitly states fan locations must be confirmed with Electrical Contractor for branch circuit targeting. Bidirectional interface with DEL-015: E03 is upstream (electrical design input), E04 is downstream (fan positions output).",ADVISORY,TASK_ESTIMATING
v3.1,DEP-013-06-E05,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-013,DEL-013-01,,"High-Recovery Heating System",,Ceiling fans destratify heated air delivered by DEL-013-01; fan operation and mode depend on heating system operation,Guidance.md,Guidance > Purpose,"A high-recovery heating system (DEL-013-01) and forced-air makeup system (DEL-013-03) deliver heated air",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Guidance Purpose and P1 explicitly state fans destratify heated air from DEL-013-01. Specification REQ-013-06-09 requires no adverse interference. Information flow: heating system operating parameters inform fan commissioning integration test.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-013-06-E06,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-013,DEL-013-02,,"High-Volume Air Exchanger",,Air exchanger supply/extract locations affect fan placement; fans must not adversely interfere with air exchanger operation,Procedure.md,Procedure > Steps > Step 3.1,"Makeup air supply diffuser and exhaust extract locations (DEL-013-02, DEL-013-03, DEL-013-04)",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Step 3.1 explicitly lists DEL-013-02 extract locations as a fan placement consideration. Specification REQ-013-06-09 requires no adverse interference with air exchanger.",ADVISORY,TASK_ESTIMATING
v3.1,DEP-013-06-E07,PKG-013,DEL-013-06,Ceiling Fans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-013,DEL-013-03,,"Forced-Air Makeup System",,Forced-air makeup supply locations affect fan placement; fans must not adversely interfere with makeup air operation,Procedure.md,Procedure > Steps > Step 3.1,"Makeup air supply diffuser and exhaust extract locations (DEL-013-02, DEL-013-03, DEL-013-04)",EXPLICIT,TBD,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,"FACT: Procedure Step 3.1 and Guidance Purpose explicitly list DEL-013-03 as co-located system whose supply locations affect fan placement. Specification REQ-013-06-09 requires no adverse interference.",ADVISORY,TASK_ESTIMATING
