ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-018-05,Mud sump excavation — excavate pit to design depth incl. granular bedding prep,18,m3,UNIT_RATE,Datasheet,Physical Parameters / Construction,"Assumed sump ~2.4m L x 1.8m W x 2.5m D (TBD); plus overdig; see A-003"
ITM-002,DEL-018-05,Granular bedding layer for sump pit base,2,m3,UNIT_RATE,Procedure,Step 2.4,"ASSUMPTION: 150mm bedding layer under sump base"
ITM-003,DEL-018-05,Precast concrete mud sump structure — supply and set,1,EA,LUMP_SUM,Datasheet,System Components / Physical Parameters,"Material TBD; ASSUMPTION: precast concrete per Guidance Trade-offs"
ITM-004,DEL-018-05,Drainage pipe — supply and install from wash bay floor drain to exterior mud sump,12,m,UNIT_RATE,Datasheet,System Components — Drainage Connection,"Pipe material/diameter TBD; assumed ~12m run from interior floor drain to exterior sump"
ITM-005,DEL-018-05,Drainage pipe trench excavation,8,m3,UNIT_RATE,Procedure,Step 4.2–4.3,"Trench ~12m L x 0.5m W x ~1.5m avg D (below frost); deducted sump area"
ITM-006,DEL-018-05,Drainage pipe trench backfill — granular bedding + native backfill with compaction,8,m3,UNIT_RATE,Procedure,Step 4.5,"Granular bedding 300mm above crown; native fill remainder; compaction to 95% SPD"
ITM-007,DEL-018-05,Wash bay floor drain — supply and install (1 EA),1,EA,LUMP_SUM,Datasheet,System Components — Wash Bay Floor Drain,"Count TBD; ASSUMPTION: 1 per App B (Plumbing)"
ITM-008,DEL-018-05,Sump inlet penetration and pipe connection at sump wall,1,EA,LUMP_SUM,Procedure,Step 3.2,"Waterproof penetration through precast wall"
ITM-009,DEL-018-05,Site grading around mud sump — local grading to match civil IFC plan,45,m2,UNIT_RATE,Procedure,Step 6 — Site Grading Around Sump,"ASSUMPTION: ~45 m2 local grading around sump and approach"
ITM-010,DEL-018-05,Compaction / proof roll — sump vicinity and pipe trench,45,m2,UNIT_RATE,Procedure,Step 6,"Compaction of graded area around sump"
ITM-011,DEL-018-05,Water flow test — functional verification of drain-to-sump system,1,LS,LUMP_SUM,Procedure,Step 8 — Functional Verification,"Water flow test from floor drain to sump; joint inspection"
ITM-012,DEL-018-05,As-built survey — sump and drainage pipe invert elevations,1,LS,LUMP_SUM,Specification,Verification — REQ-005 / REQ-006,"Survey per DEL-008-04 requirements; scope TBD"
ITM-013,DEL-018-05,Inspection coordination — Safety Code and building authority inspections,1,LS,LUMP_SUM,Specification,REQ-011 / Procedure Step 7,"Submit inspection requests; coordinate County rep attendance"
ITM-014,DEL-018-05,Professional staff — project management and supervision (DEL-018-05 allocation),1,LS,LUMP_SUM,Procedure,Step 1 — Pre-Construction Coordination,"PM + CPM + Superintendent + QA/QC + HSE + Estimator per Level_of_Effort.csv"
ITM-015,DEL-018-05,Construction labour — equipment operator for excavation and grading,24,hr,UNIT_RATE,Procedure,Steps 2 and 6,"Equipment operator for sump excavation and site grading"
ITM-016,DEL-018-05,Construction labour — concrete finisher for sump and connections,16,hr,UNIT_RATE,Procedure,Step 3,"Concrete work for sump base/connections if CIP components"
ITM-017,DEL-018-05,Construction labour — plumber for floor drain and pipe installation,24,hr,UNIT_RATE,Procedure,Steps 4 and 5,"Pipe installation; floor drain; connections"
ITM-018,DEL-018-05,Construction labour — labourer (general support),24,hr,UNIT_RATE,Procedure,Steps 2–6,"Hand work; backfill; compaction; cleanup"
ITM-019,DEL-018-05,Cold-weather construction allowance,1,LS,LUMP_SUM,Procedure,Cold-Weather Construction Considerations,"CW-1 through CW-4; Alberta winter conditions; heated enclosures; insulated forms"
ITM-020,DEL-018-05,Environmental regulatory scoping allowance (ENV-PERMIT-001),1,LS,LUMP_SUM,Specification,REQ-009 / Guidance CF-002,"Allowance for regulatory inquiry with AEPA; permit if required"
ITM-021,DEL-018-05,Scope boundary coordination — CF-001 documentation,1,LS,LUMP_SUM,Guidance,CF-001 / Procedure Step 1.3,"Formal scope boundary letter between GC and Plumbing Contractor"
