ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-001,DEL-003-01,Project Management — preliminary mechanical design coordination,6,hr,UNIT_RATE,Procedure,Steps 1-8 (overall coordination),PM hours for design reviews; client coordination; schedule management. LOE source: R-01 @ 6 hr.
ITM-002,DEL-003-01,Cost Estimating support — preliminary mechanical design,4,hr,UNIT_RATE,Procedure,Steps 1-4 (quantity takeoff and benchmarking),Estimator hours for cost input and benchmarking. LOE source: R-08 @ 4 hr.
ITM-003,DEL-003-01,BIM / CAD technician — conceptual mechanical layouts,18,hr,UNIT_RATE,Procedure,Step 3 — Develop Preliminary Layouts,"Modelling, sheet setup, conceptual layout drawings. LOE source: R-13 @ 18 hr."
ITM-004,DEL-003-01,Mechanical Engineer — preliminary design (lead),42,hr,UNIT_RATE,Procedure,Steps 1-8 (full preliminary design scope),"Lead engineer: heat loss calcs, system selection, equipment list, code review, design narrative, County presentation. LOE source: R-15 @ 42 hr."
ITM-005,DEL-003-01,Design Presentation document assembly,1,LS,LUMP_SUM,Procedure,Step 6 — Assemble Design Presentation Document,"Compilation of design philosophy narrative, layouts, equipment list, code basis, completeness checklist. Labour included in ITM-001 through ITM-004; this item captures the deliverable as a lump-sum milestone marker."
ITM-006,DEL-003-01,Preliminary heat loss / gain calculation,1,LS,LUMP_SUM,Procedure,Step 2.3 — Preliminary heat loss/gain calculation,"Sizing basis for heating system. ~13,000 sqft, 35 ft ceiling, Central Alberta climate. Effort included within ITM-004 (Mech Eng hours)."
ITM-007,DEL-003-01,Integrated air-handling strategy development,1,LS,LUMP_SUM,Procedure,Step 2.4 — Integrated air-handling strategy,"Exhaust air volumes, MUA sizing, air exchanger sizing, pressure strategy (positive/neutral/zoned). Effort included within ITM-004."
ITM-008,DEL-003-01,Preliminary equipment list compilation,1,LS,LUMP_SUM,Procedure,Step 4 — Prepare Preliminary Equipment List,"Heating unit(s), MUA, air exchanger, exhaust fans (repair bays, welding, service pit), 6 ceiling fans, wash bay equipment. Effort included within ITM-004."
ITM-009,DEL-003-01,Interdisciplinary coordination (5 interfaces),1,LS,LUMP_SUM,Specification,"REQ-003-01-11 — Interdisciplinary Coordination","Gas tie-in (PKG-018), structural supports (PKG-002), electrical power (PKG-004), plumbing/utility room (PKG-006), crane clearance (PKG-002/crane). Effort included within ITM-001 and ITM-004."
ITM-010,DEL-003-01,County review and approval facilitation,1,LS,LUMP_SUM,Procedure,Step 7 — County Review and Approval,"Facilitate County review, attend meetings, respond to comments. Effort included within ITM-001 and ITM-004."
ITM-011,DEL-003-01,Preliminary code compliance check,1,LS,LUMP_SUM,Procedure,Step 6.1a — Preliminary Code Compliance Check,Internal discipline review against Alberta Building Code and Safety Codes. Effort included within ITM-004.
ITM-012,DEL-003-01,P.Eng. review of preliminary design direction,1,LS,LUMP_SUM,Specification,REQ-003-01-10 — P.Eng. Stamp (preliminary stage verification),Review by P.Eng. of Record to confirm design approach is compatible with eventual stamping. Effort included within ITM-004 (assumed Mech Eng is P.Eng.).
