"RegisterSchemaVersion","DependencyID","FromPackageID","FromDeliverableID","FromDeliverableName","DependencyClass","AnchorType","Direction","DependencyType","TargetType","TargetPackageID","TargetDeliverableID","TargetRefID","TargetName","TargetLocation","Statement","EvidenceFile","SourceRef","EvidenceQuote","Explicitness","RequiredMaturity","ProposedMaturity","SatisfactionStatus","Confidence","Origin","FirstSeen","LastSeen","Status","Notes","EstimateImpactClass","ConsumerHint"
"v3.1","DEP-016-01-A01","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","ANCHOR","IMPLEMENTS_NODE","UPSTREAM","OTHER","WBS_NODE","","","SOW-0067","Supply and install two 5-tonne overhead cranes on trolley","_Decomposition/WDMLRL_Decomposition_Claude.md","This deliverable implements SOW-0067 as assigned in the project decomposition scope ledger.","Datasheet.md","Datasheet.md > Section 1 Identification > SOW Reference","SOW Reference: SOW-0067","EXPLICIT","TBD","TBD","NOT_APPLICABLE","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Parent anchor to SSOW node. Confirmed in decomposition scope ledger (SOW-0067 -> PKG-016 -> DEL-016-01).","",""
"v3.1","DEP-016-01-A02","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-001","Deliver a code-compliant fully functional maintenance shop addition","_Decomposition/WDMLRL_Decomposition_Claude.md","This deliverable supports OBJ-001: functional maintenance shop with all specified equipment operational.","Datasheet.md","Datasheet.md > Section 1 Identification > Supports Objectives","Supports Objectives: OBJ-001, OBJ-004, OBJ-005","EXPLICIT","TBD","TBD","NOT_APPLICABLE","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Objective trace. Confirmed in decomposition objective-package mapping and deliverable table.","",""
"v3.1","DEP-016-01-A03","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-004","Install and commission all mechanical systems to operational readiness","_Decomposition/WDMLRL_Decomposition_Claude.md","This deliverable supports OBJ-004: cranes are a primary material handling system.","Datasheet.md","Datasheet.md > Section 1 Identification > Supports Objectives","Supports Objectives: OBJ-001, OBJ-004, OBJ-005","EXPLICIT","TBD","TBD","NOT_APPLICABLE","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Objective trace. Confirmed in decomposition objective-package mapping (OBJ-004 -> PKG-016).","",""
"v3.1","DEP-016-01-A04","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","ANCHOR","TRACES_TO_REQUIREMENT","UPSTREAM","OTHER","REQUIREMENT","","","OBJ-005","Install and commission all electrical systems to operational readiness","_Decomposition/WDMLRL_Decomposition_Claude.md","This deliverable supports OBJ-005: crane power circuit is part of electrical scope.","Datasheet.md","Datasheet.md > Section 1 Identification > Supports Objectives","Supports Objectives: OBJ-001, OBJ-004, OBJ-005","EXPLICIT","TBD","TBD","NOT_APPLICABLE","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Objective trace. Confirmed in decomposition objective-package mapping (OBJ-005 -> PKG-016).","",""
"v3.1","DEP-016-01-E01","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-002","DEL-002-07","","Crane Support Structure Details","PKG-002 deliverable folder (TBD when issued)","Structural crane runway must be installed and inspected before crane installation can proceed. Crane runway beams and structural supports are provided by PKG-011 / DEL-002-07.","Procedure.md","Procedure.md > Section 2.2 Installation-Phase Prerequisites > PRE-016-01-05","Structural crane runway installed and inspected (STRUCT-001)","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit prerequisite STRUCT-001. Structural runway completion gates crane installation. Also referenced in Datasheet Section 3.2 and Specification REQ-016-01-11.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-016-01-E02","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","DELIVERABLE","PKG-015","DEL-015-04","","Equipment Power Circuits","PKG-015 deliverable folder (TBD when issued)","Dedicated electrical power circuit for cranes must be available at crane disconnect location before crane installation and testing. Circuit provided by PKG-015 / DEL-015-04 (SOW-0059).","Procedure.md","Procedure.md > Section 2.2 Installation-Phase Prerequisites > PRE-016-01-07","Dedicated electrical power circuit for cranes available (ELEC-001)","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit prerequisite ELEC-001. Electrical circuit availability gates crane energization and testing. Also in Datasheet Section 2.3 and Specification REQ-016-01-12.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-016-01-E03","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","UPSTREAM","PREREQUISITE","PACKAGE","PKG-011","","","Building Structure and Envelope","","Building envelope must be closed (walls and roof complete) before crane installation can commence to protect equipment and allow safe work.","Procedure.md","Procedure.md > Section 2.2 Installation-Phase Prerequisites > PRE-016-01-06","Building envelope closed -- walls and roof complete (SITE-001)","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit prerequisite SITE-001. Building closure gates crane installation. Also in Specification REQ-016-01-13.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-016-01-E04","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-07","","Crane Support Structure Details","PKG-002 deliverable folder (TBD when issued)","Crane span (runway-to-runway dimension) must be determined by structural engineer in crane support design (DEL-002-07) before the procurement RFQ can be issued.","Datasheet.md","Datasheet.md > Section 2.2 Physical/Geometric Attributes > Crane span","TBD -- to be determined by structural engineer in crane support design (DEL-002-07)","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit interface: crane span data required FROM structural design before procurement. Also referenced in Procedure Step A1 and Guidance Section 2.2.","BLOCKING","TASK_ESTIMATING"
"v3.1","DEP-016-01-E05","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","UPSTREAM","INTERFACE","PACKAGE","PKG-004","","","Electrical Design","","Voltage and amperage for crane circuit must be confirmed in electrical design (DEL-004 series) before crane procurement (selecting correct crane model) and electrical coordination.","Datasheet.md","Datasheet.md > Section 2.3 Power Supply > Voltage/amperage","TBD -- to be confirmed in electrical design (DEL-004 series)","EXPLICIT","TBD","TBD","PENDING","MEDIUM","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit interface: voltage/amperage data required from electrical design for crane model selection. Referenced in Procedure Step A4 and Guidance Section 2.3.","ADVISORY","TASK_ESTIMATING"
"v3.1","DEP-016-01-E06","PKG-016","DEL-016-01","Two 5-Tonne Overhead Cranes","EXECUTION","NOT_APPLICABLE","DOWNSTREAM","INTERFACE","DELIVERABLE","PKG-002","DEL-002-07","","Crane Support Structure Details","PKG-002 deliverable folder (TBD when issued)","Crane Contractor must provide wheel load data and rail requirements to Structural Engineer for incorporation into DEL-002-07 crane support design before structural runway drawings are finalized.","Procedure.md","Procedure.md > Phase A Step A3","Forward selected crane supplier load data sheet to Structural Engineer","EXPLICIT","TBD","TBD","PENDING","HIGH","EXTRACTED","2026-02-26","2026-02-26","ACTIVE","FACT. Explicit interface: this deliverable produces crane load data that structural design consumes. Also in Guidance Section 2.2.","ADVISORY","TASK_ESTIMATING"
