RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-013-04-A01,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0038,Install exhaust hoses and fans for heavy equipment in repair bays,Decomposition §3-F,DEL-013-04 implements SOW-0038: Install exhaust hoses and fans for heavy equipment in repair bays,Datasheet.md,Datasheet > Identification > SOW Reference,"SOW Reference: SOW-0038",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Parent anchor to scope item SOW-0038 confirmed in both Datasheet and Decomposition §7 / Scope Ledger.,TBD,TBD
v3.1,DEP-013-04-A02,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,Deliver a code-compliant fully functional maintenance shop addition,Decomposition §5,DEL-013-04 traces to OBJ-001: Deliver a code-compliant fully functional maintenance shop addition,Datasheet.md,Datasheet > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Objective trace confirmed in Datasheet and Decomposition §7 deliverable table.,TBD,TBD
v3.1,DEP-013-04-A03,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,Install and commission all mechanical plumbing and water storage systems to operational readiness,Decomposition §5,DEL-013-04 traces to OBJ-004: Install and commission all mechanical plumbing and water storage systems to operational readiness,Datasheet.md,Datasheet > Identification > Objective Linkage,"Objective Linkage: OBJ-001, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Objective trace confirmed in Datasheet and Decomposition §7 deliverable table.,TBD,TBD
v3.1,DEP-013-04-E01,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-003,DEL-003-04,,Exhaust System Plans,Decomposition §7 PKG-003,Approved mechanical design drawings for exhaust system (Issued for Construction) required before installation can proceed,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-01,"Approved mechanical design drawings for exhaust system (Issued for Construction)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-01. IFC drawings gate all installation activity.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E02,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-003,DEL-003-05,,Mechanical Equipment Schedule,Decomposition §7 PKG-003,Approved mechanical equipment schedule confirming fan model capacity and static pressure required before procurement,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-02,"Approved mechanical equipment schedule confirming fan model, capacity, and static pressure",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-02. Equipment schedule gates procurement and fan installation.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E03,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-010,,,Foundation Construction,Decomposition §6,Building structure substantially complete (roof walls floor slab) required before ductwork installation and penetration,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-03,"Building structure substantially complete -- roof, walls, floor slab in place",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-03 references PKG-010 and PKG-011. Registered as PKG-010/PKG-011 combined structural prerequisite; split into two rows for clarity.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E04,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,PACKAGE,PKG-011,,,Building Structure & Envelope,Decomposition §6,Building structure substantially complete (roof walls floor slab) required before ductwork installation and penetration,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-03,"Building structure substantially complete -- roof, walls, floor slab in place",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-03 (second target). Building envelope must be in place for stack penetrations and ductwork installation.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E05,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,County Equipment Fleet Data,location TBD,Equipment exhaust volumes must be confirmed from County equipment fleet data or manufacturer specs before fan sizing can proceed,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-04,"Equipment exhaust volumes confirmed (from County-supplied or contractor-researched equipment specifications)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-04. County must supply equipment fleet list with engine data. Datasheet TBD-DS-02 and TBD-DS-03 confirm this is a critical data gap.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E06,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,Environmental Compliance Approval,location TBD,Exhaust outlet and stack location must be approved through environmental compliance review; environmental permit obtained or documented determination that none required,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-05,"Exhaust outlet and stack location approved (environmental compliance review complete or in progress)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-05. Specification REQ-005 requires environmental permit or documented determination before outlet construction.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-013-04-E07,PKG-013,DEL-013-04,Heavy Equipment Exhaust System,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-015,DEL-015-04,,Equipment Power Circuits,Decomposition §7 PKG-015,Coordination with electrical contractor for fan power circuit availability required before fan energization,Procedure.md,Procedure > Prerequisites > Upstream Dependencies > P-06,"Coordination with electrical contractor confirmed for fan power circuit availability",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite P-06. Fans require dedicated electrical circuits from PKG-015 DEL-015-04. Also referenced in Guidance Electrical Coordination section and Datasheet Fan Power Supply attribute.,ADVISORY,TASK_ESTIMATING
