LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITEM-001,Professional Services > Project Management,PKG-009,DEL-009-02,Project Management — Permit lifecycle oversight and coordination,6,hr,165,990,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-009-02/R-01 + Professional_Staff_Rates.csv R-01,MED,LOE: 6 hrs from Level_of_Effort.csv; Rate: $165/hr from Professional_Staff_Rates.csv R-01
L-002,ITEM-002,Professional Services > Project Management,PKG-009,DEL-009-02,Cost Estimator — Permit cost impact assessment,4,hr,135,540,CAD,PARAMETRIC,Level_of_Effort.csv row DEL-009-02/R-08 + Professional_Staff_Rates.csv R-08,MED,LOE: 4 hrs from Level_of_Effort.csv; Rate: $135/hr from Professional_Staff_Rates.csv R-08
L-003,ITEM-003,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Permitting Specialist — Pre-application engagement with Camrose County building authority,8,hr,125,1000,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-22; Procedure.md Phase 1,MED,Qty estimated parametrically from Procedure scope (3 steps); Rate: $125/hr from Professional_Staff_Rates.csv R-22
L-004,ITEM-004,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Permitting Specialist — Application package assembly and internal review,12,hr,125,1500,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-22; Procedure.md Phase 2,MED,Qty estimated parametrically from Procedure scope (4 steps incl. 6-discipline coordination); Rate: $125/hr
L-005,ITEM-005,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Permitting Specialist — Application submission and authority review management,6,hr,125,750,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-22; Procedure.md Phase 3,MED,Qty estimated parametrically from Procedure scope (2 steps incl. rejection workflow); Rate: $125/hr
L-006,ITEM-006,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Permitting Specialist — Permit receipt and conditions documentation,4,hr,125,500,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-22; Procedure.md Phase 4,MED,Qty estimated parametrically from Procedure scope (3 steps); Rate: $125/hr
L-007,ITEM-007,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Permitting Specialist — Inspection coordination during construction,10,hr,125,1250,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-22; Procedure.md Phase 5,MED,Qty estimated parametrically from Procedure scope (7 steps; ~7 anticipated inspection stages); Rate: $125/hr
L-008,ITEM-008,Professional Services > Project Management,PKG-009,DEL-009-02,Document Controller — Application package document compilation and records management,6,hr,75,450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-09; Datasheet.md Construction section,MED,Qty estimated parametrically from artifact set scope (6-discipline IFC compilation + records); Rate: $75/hr
L-009,ITEM-009,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Senior Architect — Design coordination for permit application support,4,hr,180,720,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-11; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (lead discipline coordination for permit); Rate: $180/hr
L-010,ITEM-010,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Structural Engineer — Permit application structural review,2,hr,170,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-14; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $170/hr
L-011,ITEM-011,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Mechanical Engineer — Permit application mechanical review,2,hr,165,330,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-15; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $165/hr
L-012,ITEM-012,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Electrical Engineer — Permit application electrical review,2,hr,165,330,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-16; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $165/hr
L-013,ITEM-013,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Civil Engineer — Permit application civil/site review,2,hr,160,320,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-17; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $160/hr
L-014,ITEM-014,Professional Services > Design & Engineering,PKG-009,DEL-009-02,Plumbing Engineer — Permit application plumbing review,2,hr,160,320,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-18; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $160/hr
L-015,ITEM-015,General Conditions > General Requirements & Indirect,PKG-009,DEL-009-02,Building permit application fee — County responsibility (excluded from Proponent estimate),1,LS,0,0,CAD,PARAMETRIC,Datasheet.md Attributes — Permit fee responsibility; R-01 §3.3.1; SOW-0202,HIGH,County pays fees per contract. Proponent explicitly excludes. Amount = $0.
