ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-009-02,Project Management — Permit lifecycle oversight and coordination,6,hr,UNIT_RATE,Procedure,All Phases,"PM oversight across all 5 phases (19 steps); LOE source provides 6 hrs"
ITEM-002,DEL-009-02,Cost Estimator — Permit cost impact assessment,4,hr,UNIT_RATE,Procedure,Phase 4 Step 11,"Cost/schedule impact evaluation of permit conditions; LOE source provides 4 hrs"
ITEM-003,DEL-009-02,Permitting Specialist — Pre-application engagement with Camrose County building authority,8,hr,UNIT_RATE,Procedure,Phase 1 Steps 1-3,"Contact authority; obtain forms/checklist; confirm requirements; clarify Safety Code relationship; coordinate fee arrangement"
ITEM-004,DEL-009-02,Permitting Specialist — Application package assembly and internal review,12,hr,UNIT_RATE,Procedure,Phase 2 Steps 4-7,"Confirm IFC completeness across 6 disciplines; review dev permit conditions; assemble application; conduct pre-submission code compliance review"
ITEM-005,DEL-009-02,Permitting Specialist — Application submission and authority review management,6,hr,UNIT_RATE,Procedure,Phase 3 Steps 8-9A,"Submit to Camrose County; track status; respond to RFIs; manage rejection/revision if required"
ITEM-006,DEL-009-02,Permitting Specialist — Permit receipt and conditions documentation,4,hr,UNIT_RATE,Procedure,Phase 4 Steps 10-12,"Receive permit; document all conditions; evaluate cost/schedule impact; enter into DEL-009-04; confirm construction gate"
ITEM-007,DEL-009-02,Permitting Specialist — Inspection coordination during construction,10,hr,UNIT_RATE,Procedure,Phase 5 Steps 13-19,"Identify ~7 inspection stages; coordinate County representative attendance; submit requests; distribute reports; handle deficiencies; permit closeout"
ITEM-008,DEL-009-02,Document Controller — Application package document compilation and records management,6,hr,UNIT_RATE,Datasheet,Construction (Artifact Description),"Compile IFC drawings from 6 disciplines; assemble application package; manage permit records; file inspection reports"
ITEM-009,DEL-009-02,Senior Architect — Design coordination for permit application support,4,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review/coordinate IFC drawing set completeness across all architectural deliverables for permit submission"
ITEM-010,DEL-009-02,Structural Engineer — Permit application structural review,2,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review structural IFC drawings for completeness and P.Eng. stamp verification"
ITEM-011,DEL-009-02,Mechanical Engineer — Permit application mechanical review,2,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review mechanical/HVAC IFC drawings for completeness and P.Eng. stamp verification"
ITEM-012,DEL-009-02,Electrical Engineer — Permit application electrical review,2,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review electrical IFC drawings for completeness and P.Eng. stamp verification"
ITEM-013,DEL-009-02,Civil Engineer — Permit application civil/site review,2,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review civil/site grading IFC drawings for completeness and P.Eng. stamp verification"
ITEM-014,DEL-009-02,Plumbing Engineer — Permit application plumbing review,2,hr,UNIT_RATE,Specification,REQ-009-02-03,"Review plumbing IFC drawings for completeness and P.Eng. stamp verification"
ITEM-015,DEL-009-02,Building permit application fee,1,LS,LUMP_SUM,Datasheet,Attributes — Permit fee responsibility,"County pays fees (R-01 §3.3.1; SOW-0202). Proponent EXCLUDES this cost. Amount = 0 for Proponent estimate."
