RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-0202-A01,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,PACKAGE,,,,PKG-002 Main Public Services Building (PSB),_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 implements parent package PKG-002 (Main Public Services Building),Datasheet.md,Identification > Package,"Package: PKG-002 -- Main Public Services Building (PSB)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in decomposition PKG-002 deliverables table.
v3.1,DEP-0202-A02,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,SOW-0202,SOW-0202: Provide four firehall drive-through apparatus bays,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 traces to scope item SOW-0202 (four drive-through apparatus bays),Datasheet.md,Identification > Scope Items Covered,"Scope Items Covered: SOW-0202",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0202 confirmed in decomposition scope ledger.
v3.1,DEP-0202-A03,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,SOW-0203,SOW-0203: Provide bay services (electrical / compressed air / exhaust mitigation),_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 traces to scope item SOW-0203 (bay services per apparatus bay),Datasheet.md,Identification > Scope Items Covered,"Scope Items Covered: SOW-0203",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0203 confirmed in decomposition scope ledger.
v3.1,DEP-0202-A04,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,SOW-0205,SOW-0205: Provide decontamination area with support spaces,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 traces to scope item SOW-0205 (decontamination area),Datasheet.md,Identification > Scope Items Covered,"Scope Items Covered: SOW-0205",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0205 confirmed in decomposition scope ledger.
v3.1,DEP-0202-A05,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,SOW-0206,SOW-0206: Provide 40 bunker gear lockers,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 traces to scope item SOW-0206 (bunker gear lockers),Datasheet.md,Identification > Scope Items Covered,"Scope Items Covered: SOW-0206",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. SOW-0206 confirmed in decomposition scope ledger.
v3.1,DEP-0202-A06,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,WBS_NODE,,,OBJ-002,OBJ-002: Operationally functional Fire Department facilities,_Decomposition/Penhold_PSB_Project_Decomposition_FINAL_v1.0_PHASE7.md,DEL-02-02 supports objective OBJ-002 (Fire Department facilities),Datasheet.md,Identification > Objectives Supported,"Objectives Supported: OBJ-002",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. OBJ-002 confirmed in decomposition objectives table.
v3.1,DEP-0202-E01,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-01,,DEL-02-01 Architectural Program Layout & Code Planning,PKG-002/1_Working/DEL-02-01,DEL-02-02 requires DEL-02-01 output to confirm overall floor plan zone allocation for firehall wing,Procedure.md,Prerequisites > Upstream Dependencies,"Required to confirm overall floor plan zone allocation for firehall wing",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-02-01 as required input.
v3.1,DEP-0202-E02,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-04,,DEL-02-04 Structure Envelope Roof & Overhead Doors,PKG-002/1_Working/DEL-02-04,DEL-02-02 requires DEL-02-04 for overhead door specifications and structural bay clearances,Procedure.md,Prerequisites > Upstream Dependencies,"Required for overhead door specifications and structural bay clearances",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-02-04 as required input. Also referenced in Guidance Considerations table and Datasheet Construction/Conditions.
v3.1,DEP-0202-E03,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-05,,DEL-02-05 Mechanical Plumbing Ventilation & Exhaust,PKG-002/1_Working/DEL-02-05,DEL-02-02 requires DEL-02-05 for exhaust system design coordination and plumbing (sumps / fill station / decon showers),Procedure.md,Prerequisites > Upstream Dependencies,"Required for exhaust system design coordination and plumbing (sumps, fill station, decon showers)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-02-05 as required input. Also referenced in Guidance Principles 4 and Considerations; Datasheet Construction and Attributes tables.
v3.1,DEP-0202-E04,PKG-002,DEL-02-02,Firehall Apparatus Bays & Support Spaces,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-02-06,,DEL-02-06 Electrical Power Lighting IT-Telecom & PA,PKG-002/1_Working/DEL-02-06,DEL-02-02 requires DEL-02-06 for electrical-in-bays layout and display system connectivity and PA,Procedure.md,Prerequisites > Upstream Dependencies,"Required for electrical-in-bays layout, display system connectivity, PA",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Procedure explicitly lists DEL-02-06 as required input. Also referenced in Guidance Considerations table and Datasheet Construction.
