LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DET-019-01-001,ITEM-019-01-001,Professional Services > Project Management,PKG-019,DEL-019-01,Project Manager — Prime Contractor coordination and designation oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-019-01/R-01,MED,6 hrs × $165/hr; covers proposal prep through ongoing oversight
DET-019-01-002,ITEM-019-01-002,Professional Services > Project Management,PKG-019,DEL-019-01,Construction Project Manager — site coordination and Prime Contractor field management,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02; Level_of_Effort.csv DEL-019-01/R-02,MED,8 hrs × $155/hr; field-level Prime Contractor management
DET-019-01-003,ITEM-019-01-003,Construction Labour > General Construction Labour,PKG-019,DEL-019-01,Site Superintendent — field safety coordination and daily OH&S oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03; Level_of_Effort.csv DEL-019-01/R-03,MED,10 hrs × $145/hr; on-site safety coordination
DET-019-01-004,ITEM-019-01-004,Professional Services > Project Management,PKG-019,DEL-019-01,Cost Estimator — estimate preparation and safety cost benchmarking,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-019-01/R-08,MED,4 hrs × $135/hr; safety costing support
DET-019-01-005,ITEM-019-01-005,Professional Services > Project Management,PKG-019,DEL-019-01,QA/QC Lead — OH&S program quality review and audit support,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06; Level_of_Effort.csv DEL-019-01/R-06,MED,6 hrs × $135/hr; OH&S program QA and audit support
DET-019-01-006,ITEM-019-01-006,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,HSE Manager — OH&S program development and site safety management,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05; Level_of_Effort.csv DEL-019-01/R-05,MED,4 hrs × $140/hr; program development and ongoing oversight
DET-019-01-007,ITEM-019-01-007,Professional Services > Project Management,PKG-019,DEL-019-01,H&S Pre-Qualification Package assembly (Appendix A),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001 and DET-019-01-006; no incremental material cost
DET-019-01-008,ITEM-019-01-008,Professional Services > Project Management,PKG-019,DEL-019-01,Prime Contractor Designation Form execution,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001; County-issued form at no cost to Proponent
DET-019-01-009,ITEM-019-01-009,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,OH&S Program Document development (project-specific),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DET-019-01-010,ITEM-019-01-010,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,Emergency Response Plan development (project-specific),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DET-019-01-011,ITEM-019-01-011,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,Hazard Assessments — initial site- and task-specific,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-003 and DET-019-01-006; no incremental cost
DET-019-01-012,ITEM-019-01-012,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,Safe Work Procedures — initial set for site activities,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DET-019-01-013,ITEM-019-01-013,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,Subcontractor safety onboarding program,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-003 and DET-019-01-006; no incremental cost
DET-019-01-014,ITEM-019-01-014,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-019,DEL-019-01,Ongoing incident tracking and reporting system,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-005 and DET-019-01-006; no incremental cost
DET-019-01-015,ITEM-019-01-015,Professional Services > Project Management,PKG-019,DEL-019-01,WCB Clearance Letter procurement (within 30 days of submission),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001; WCB letter itself has no direct fee
DET-019-01-016,ITEM-019-01-016,Professional Services > Project Management,PKG-019,DEL-019-01,Insurance certificate procurement and maintenance,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Admin labour captured in DET-019-01-001; insurance premiums are PKG-021 scope (see Fees_Permits_Insurance.csv FP-03/FP-04)
