RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-03-001,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-02,,,PKG-02 — Financial Proposal (Appendix H),/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-05-03 is a primary deliverable under PKG-02 (Financial Proposal / Appendix H) responsible for pricing assumptions and clarifications.,Datasheet.md,Datasheet.md > Identification > Package,"Package: PKG-02 — Financial Proposal (Appendix H)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Confirmed in decomposition §7 PKG-02 and §8 DEL-05-03.
v3.1,DEP-05-03-002,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-007,OBJ-007 — Produce a competitive compliant price package,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-05-03 is traced to OBJ-007: produce a competitive and compliant price package (Appendix H complete and defensible).,_CONTEXT.md,_CONTEXT.md > Scope Traceability > Objectives,"Objectives: OBJ-007",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Confirmed in decomposition §6 OBJ-007 and scope ledger row SOW-028 → OBJ-007.
v3.1,DEP-05-03-003,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-028,SOW-028 — Value alternatives listed separately,/Users/ryan/ai-env/projects/chirality-app-test/test/execution-6c/_Decomposition/Penhold_PSB_Project_Decomposition_Final_AddendumIntegrated_v1.md,DEL-05-03 is the primary deliverable for SOW-028: pricing alternatives/value-optimization ideas listed separately without undermining compliance.,_CONTEXT.md,_CONTEXT.md > Scope Traceability > Scope Items,"Scope items: SOW-028",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Confirmed in decomposition §10 scope ledger row SOW-028 → DEL-05-03.
v3.1,DEP-05-03-004,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-02,DEL-05-01,,DEL-05-01_AppendixH_ScheduleA_PricingSummary,,Narrative must be consistent with Schedule A (DEL-05-01); allowance descriptions/values and option descriptions in narrative must match Schedule A line items.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Appendix H Schedules A & B (DEL-05-01 DEL-05-02) — Draft or in progress — Narrative must be consistent with numerical pricing; cross-check required.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite/cross-check stated in Procedure.md Step 2 and Step 4. Specification R-8 requires consistency. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: BLOCKING
v3.1,DEP-05-03-005,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-02,DEL-05-02,,DEL-05-02_AppendixH_ScheduleB_CostBreakdown,,Narrative must be consistent with Schedule B (DEL-05-02); allowance line items and monitoring fee separation in Schedule B must match narrative statements.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Appendix H Schedules A & B (DEL-05-01 DEL-05-02) — Draft or in progress — Narrative must be consistent with numerical pricing; cross-check required.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite/cross-check stated in Procedure.md Step 2 and Step 4. Specification R-8 requires consistency. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: BLOCKING
v3.1,DEP-05-03-006,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-04,DEL-02-01,,DEL-02-01_ConceptDesignPackage,,Pricing assumptions must align with DEL-02-01 concept design (building size structure type site layout); cross-check in Procedure Step 5 is explicit.,Procedure.md,Procedure.md > Steps > Step 5 Cross-Reference to Related Deliverables,"Concept design (DEL-02-01): Confirm pricing is based on the building size structure type and site layout shown in the concept.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite stated. Specification boundary condition: 'Aligned with design concept — Assumptions must be compatible with DEL-02-01'. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-007,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-04,DEL-02-02,,DEL-02-02_DesignBriefNarrative,,Pricing basis must be consistent with materials and systems described in the Design Brief (DEL-02-02); cross-check required in Procedure Step 5.,Procedure.md,Procedure.md > Steps > Step 5 Cross-Reference to Related Deliverables,"Design brief (DEL-02-02): Confirm materials and systems described in the design brief are consistent with pricing basis.",EXPLICIT,DRAFT,TBD,PENDING,MEDIUM,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit cross-check stated. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-008,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-06,DEL-04-01,,DEL-04-01_ConstructionMethodologyNarrative,,Construction approach and sequencing described in DEL-04-01 must align with pricing assumptions (site access staging schedule); required cross-check in Procedure Step 5.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Construction methodology (DEL-04-01) — Draft or in progress — Pricing assumptions must align with construction approach and sequencing.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite/cross-check in Procedure.md Step 5. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-009,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-08,DEL-08-01,,DEL-08-01_DetailedProjectSchedule,,Schedule assumptions in this narrative (procurement lead times durations) must align with the Gantt in DEL-08-01; required input cross-check in Procedure Steps 5 and 3.8.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Detailed schedule (DEL-08-01) — Draft or in progress — Schedule assumptions (durations procurement lead times) must align with pricing assumptions.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite; Specification R-7 verification requires cross-check with DEL-08-01. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-010,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-09,DEL-09-02,,DEL-09-02_SiteConditionsAndDueDiligenceSummary,,Site condition assumptions (geotechnical wetland environmental grading) in this narrative must reference DEL-09-02; required input for Procedure Step 3.8 and Step 5.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Site due diligence summary (DEL-09-02) — Draft or in progress — Site condition assumptions must reference geotechnical wetland environmental grading reports.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit prerequisite; Specification R-7 verification requires cross-check with DEL-09-02. Guidance Consideration 3 cross-references DEL-09-02 explicitly. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-011,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-09,DEL-09-01,,DEL-09-01_RiskRegisterAndMitigationPlan,,Aggressive or uncertain pricing assumptions and allowances identified in this narrative must be cross-referenced to DEL-09-01 risk register; narrative feeds risk identification.,Procedure.md,Procedure.md > Prerequisites > Dependencies,"Risk register (DEL-09-01) — Draft or in progress — Risks identified in pricing (e.g. aggressive assumptions allowances long-lead items) should be cross-referenced to risk register.",EXPLICIT,DRAFT,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit handover stated. Specification R-7 and Guidance Principle 1 both state risks from assumptions feed DEL-09-01. ConsumerHint: TASK_ESTIMATING; EstimateImpactClass: ADVISORY
v3.1,DEP-05-03-012,PKG-02,DEL-05-03,PricingNarrativeAndAssumptions,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-01,DEL-01-02,,DEL-01-02_FormalSubmissionPackage,,This narrative is integrated into the final proposal PDF (DEL-01-02) by the Proposal Manager as part of the financial section.,Procedure.md,Procedure.md > Steps > Step 7 Final Review and Approval,"Integrate the narrative into the proposal PDF structure (coordinated by Proposal Manager as part of PKG-01 DEL-01-02 Final Submission Package).",EXPLICIT,FINAL,TBD,PENDING,HIGH,EXTRACTED,2026-02-18,2026-02-18,ACTIVE,FACT: Explicit handover stated. ConsumerHint: AGGREGATION; EstimateImpactClass: INFO
