ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-001-05,Senior Architect — interior elevation design leadership and code review,54,hr,UNIT_RATE,Procedure,Steps 1-7 (full workflow),Lead architect effort for design development; coordination with structural/MEP; code compliance review; IFC QA
ITEM-002,DEL-001-05,Architect — production drafting of interior elevation drawing sheets,42,hr,UNIT_RATE,Procedure,Steps 1-7 (full workflow),Production architect effort for room list compilation; finish zone assignment; elevation drafting; coordination markup; IFC preparation
ITEM-003,DEL-001-05,BIM Technician — CAD/BIM modeling and sheet setup for interior elevations,24,hr,UNIT_RATE,Procedure,Steps 4-5 (drafting and coordination),BIM/CAD production support; sheet layout; model updates from coordination review
ITEM-004,DEL-001-05,Project Manager — coordination and oversight for interior elevations deliverable,6,hr,UNIT_RATE,Procedure,Steps 5-7 (coordination review and IFC),PM coordination across disciplines; County approval tracking; IFC issuance oversight
ITEM-005,DEL-001-05,Cost Estimator — quantity takeoff support for interior elevations,4,hr,UNIT_RATE,Procedure,Step 2 (gather coordination information),Estimating support for interior elevations scope; cross-check quantities
ITEM-006,DEL-001-05,Discipline coordination meetings — structural/mechanical/electrical/plumbing/civil,1,LS,LUMP_SUM,Specification,REQ-012 Discipline Coordination,"Coordination review meetings with all discipline leads per Procedure Steps 5-5A; effort embedded in role hours above; this item tracks the coordination activity as a distinct scope element"
ITEM-007,DEL-001-05,County preliminary design approval gate — administrative effort,1,LS,LUMP_SUM,Specification,REQ-004 County Preliminary Approval,"Administrative effort for County approval documentation per Procedure Step 6; effort embedded in PM hours above; tracked as distinct scope gate"
ITEM-008,DEL-001-05,IFC stamping and issuance — P.Eng./Architect stamp and distribution,1,LS,LUMP_SUM,Specification,REQ-003 IFC Stamping Requirement,"Professional stamp; distribution to County rep; GC; sub-consultants per Procedure Step 7; effort embedded in Senior Architect hours above"
ITEM-009,DEL-001-05,Drawing QA review — IFC readiness checklist completion,1,LS,LUMP_SUM,Procedure,Step 7.1 (IFC Readiness Checklist),"Independent QA review per Procedure Step 7.1; effort embedded in Senior Architect and Architect hours above"
ITEM-010,DEL-001-05,Post-IFC revision allowance — field condition revisions and as-built reconciliation,1,LS,LUMP_SUM,Procedure,Step 8 (Post-IFC Revisions),Allowance for post-IFC revisions per Procedure Step 8; scope TBD until construction proceeds
