RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-006-02-001,PKG-006,DEL-006-02,Water Distribution Plans,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0016,Complete final plumbing design (water supply drainage septic),Decomposition §3 section F,DEL-006-02 implements SOW-0016: Complete final plumbing design — water supply component,Datasheet.md,Identification > SOW Reference,"SOW Reference: SOW-0016",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit SOW reference in Datasheet identification table. Confirmed in Decomposition §7 PKG-006 and Scope Ledger.,,
v3.1,DEP-006-02-002,PKG-006,DEL-006-02,Water Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,"Deliver a code-compliant, fully functional maintenance shop addition",Decomposition §5,DEL-006-02 supports OBJ-001,Datasheet.md,Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit objective reference in Datasheet. Confirmed in Decomposition §7 PKG-006.,,
v3.1,DEP-006-02-003,PKG-006,DEL-006-02,Water Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,"Produce complete, P.Eng.-stamped IFC design documentation",Decomposition §5,DEL-006-02 supports OBJ-003,Datasheet.md,Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit objective reference in Datasheet. Confirmed in Decomposition §7 PKG-006.,,
v3.1,DEP-006-02-004,PKG-006,DEL-006-02,Water Distribution Plans,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,"Install and commission all plumbing and water storage systems",Decomposition §5,DEL-006-02 supports OBJ-004,Datasheet.md,Identification > Objectives Supported,"Objectives Supported: OBJ-001, OBJ-003, OBJ-004",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit objective reference in Datasheet. Confirmed in Decomposition §7 PKG-006.,,
v3.1,DEP-006-02-005,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-006,DEL-006-01,,Preliminary Plumbing Design (County-approved),Decomposition §7 PKG-006,County-approved DEL-006-01 required before IFC drawings,Procedure.md,Prerequisites > Item 1,"County-approved Preliminary Plumbing Design (DEL-006-01)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicit prerequisite with mandatory hold point in Procedure Step 8A. RFP §3.3.2 requires County approval before IFC.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-02-006,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01,,Geotechnical Investigation Report,Decomposition §7 PKG-008,Geotechnical report required for foundation/slab design affecting plumbing penetrations,Procedure.md,Prerequisites > Item 2,"Geotechnical Investigation Report (DEL-008-01)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly listed prerequisite in Procedure prerequisites table.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-02-007,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-02,,Preliminary Site Survey,Decomposition §7 PKG-008,Site survey required for plumbing design,Procedure.md,Prerequisites > Item 3,"Preliminary Site Survey (DEL-008-02)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly listed prerequisite in Procedure prerequisites table.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-006-02-008,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-001,DEL-001-02,,Architectural Floor Plans,Decomposition §7 PKG-001,Architectural floor plans required for fixture location coordination,Procedure.md,Prerequisites > Item 4,"Architectural Floor Plans (DEL-001-02) or approved preliminary",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly listed prerequisite; also required for coordination per Procedure Step 7 and Specification REQ-010.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-006-02-009,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-02,,Structural Foundation Plan,Decomposition §7 PKG-002,Structural foundation plan required for slab penetration/sleeve coordination,Procedure.md,Prerequisites > Item 5,"Structural Foundation Plan (DEL-002-02) — or working draft",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly listed prerequisite; slab penetration coordination per Specification REQ-010.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-006-02-010,PKG-006,DEL-006-02,Water Distribution Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-006,DEL-006-04,,Cistern and Pump Details,Decomposition §7 PKG-006,Cistern/pump details define the source of the distribution system; interface point between pump discharge and distribution network,Datasheet.md,References,"DEL-006-04: Upstream interface; source of distribution system",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Explicitly identified as upstream interface in Datasheet References and Guidance Principle 1. Scope boundary per CF-002.,BLOCKING,TASK_ESTIMATING
