LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-001,ITM-001,Professional Services > Project Management,PKG-017,DEL-017-01,Project Management — DEL-017-01 allocation,6,hr,165,990,CAD,PARAMETRIC,PS-01 R-01 (165 CAD/hr) + PS-02 DEL-017-01 R-01 (6 hr),MED,Level_of_Effort 6 hr x Professional_Staff_Rates R-01
L-002,ITM-002,Professional Services > Project Management,PKG-017,DEL-017-01,Construction Project Management,8,hr,155,1240,CAD,PARAMETRIC,PS-01 R-02 (155 CAD/hr) + PS-02 DEL-017-01 R-02 (8 hr),MED,Level_of_Effort 8 hr x Professional_Staff_Rates R-02
L-003,ITM-003,Professional Services > Project Management,PKG-017,DEL-017-01,Site Superintendent — kitchenette reno supervision,10,hr,145,1450,CAD,PARAMETRIC,PS-01 R-03 (145 CAD/hr) + PS-02 DEL-017-01 R-03 (10 hr),MED,Level_of_Effort 10 hr x Professional_Staff_Rates R-03
L-004,ITM-004,Professional Services > Project Management,PKG-017,DEL-017-01,Cost Estimator — pricing and QTO support,4,hr,135,540,CAD,PARAMETRIC,PS-01 R-08 (135 CAD/hr) + PS-02 DEL-017-01 R-08 (4 hr),MED,Level_of_Effort 4 hr x Professional_Staff_Rates R-08
L-005,ITM-005,Professional Services > Project Management,PKG-017,DEL-017-01,QA/QC Lead — inspection and deficiency tracking,6,hr,135,810,CAD,PARAMETRIC,PS-01 R-06 (135 CAD/hr) + PS-02 DEL-017-01 R-06 (6 hr),MED,Level_of_Effort 6 hr x Professional_Staff_Rates R-06
L-006,ITM-006,Professional Services > Project Management,PKG-017,DEL-017-01,HSE Manager — safety oversight,4,hr,140,560,CAD,PARAMETRIC,PS-01 R-05 (140 CAD/hr) + PS-02 DEL-017-01 R-05 (4 hr),MED,Level_of_Effort 4 hr x Professional_Staff_Rates R-05
L-007,ITM-007,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Existing Conditions Survey and Photographic Documentation,1,LS,1800.8,1800.8,CAD,PARAMETRIC,PS-01 R-11 Sr Architect (180/hr x 4 hr) + PS-05 T-08 Labourer (65.1/hr x 8 hr) + PS-01 R-21 Surveyor (140/hr x 4 hr); see ASM-001,LOW,Architect site visit + labourer assist + surveyor; includes hazmat assessment coordination
L-008,ITM-008,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Utility Capacity Verification (plumbing + electrical),1,LS,1300,1300,CAD,PARAMETRIC,PS-01 R-18 Plumbing Eng (160/hr x 4 hr) + PS-01 R-16 Elec Eng (165/hr x 4 hr); see ASM-002,LOW,4 hr each discipline to verify existing service capacity
L-009,ITM-009,Professional Services > Project Management,PKG-017,DEL-017-01,Design Coordination and IFC Drawing Review,1,LS,620,620,CAD,PARAMETRIC,PS-01 R-01 PM (165/hr x 2 hr) + PS-01 R-03 Supt (145/hr x 2 hr); see ASM-003,MED,Contractor coordination meetings during design phase; 2 hr each
L-010,ITM-010,Professional Services > Project Management,PKG-017,DEL-017-01,Permit Acquisition (building + safety code permits),1,LS,1000,1000,CAD,PARAMETRIC,PS-01 R-22 Permitting Specialist (125/hr x 8 hr); see ASM-004,LOW,GC admin effort only; permit fees excluded (County pays per RFP 3.3.1)
L-011,ITM-011,Professional Services > Project Management,PKG-017,DEL-017-01,Workforce Continuity Planning,1,LS,310,310,CAD,PARAMETRIC,PS-01 R-01 PM (165/hr x 1 hr) + PS-01 R-03 Supt (145/hr x 1 hr); see ASM-005,MED,1-hr planning session PM + superintendent
L-012,ITM-012,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Hazardous Materials Assessment (ACM + lead paint),1,LS,2500,2500,CAD,PARAMETRIC,Parametric allowance; no rate table for hazmat assessment; see ASM-006 and Decision_Log DEC-001,LOW,Allowance for ACM/lead testing per Procedure Step 1 Lensing A-002; abatement additional if required
L-013,ITM-013,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Temporary Protection (adjacent areas),1,LS,651,651,CAD,PARAMETRIC,PS-05 T-08 Labourer (65.1/hr x 10 hr); see ASM-007,MED,Labourer effort for hoarding/dust barriers per Procedure Step 6
L-014,ITM-014,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Utility Isolation (plumbing + electrical + gas if applicable),1,LS,442.7,442.7,CAD,PARAMETRIC,PS-05 T-05 Plumber (92.8/hr x 2 hr) + PS-05 T-04 Electrician (96.0/hr x 2 hr) + PS-05 T-08 Labourer (65.1/hr x 1 hr); see ASM-008,MED,Trade isolation before demolition; 2 hr per trade + labourer assist
L-015,ITM-015,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Demolition of Existing Kitchenette,23.2,m2,32.55,755.16,CAD,PARAMETRIC,PS-05 T-08 Labourer (65.1/hr) x 0.5 hr/m2; see ASM-009,MED,Labourer demolition; 0.5 hr/m2 productivity; 250 sqft = 23.2 m2 per RFP section 3.4
L-016,ITM-016,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Waste Disposal (demolition debris),1,LS,1200,1200,CAD,PARAMETRIC,Parametric allowance; no rate table; see ASM-010 and Decision_Log DEC-002,LOW,Demolition debris from ~23.2 m2 renovation; allowance; slightly less than DEL-017-02 (30 m2)
L-017,ITM-017,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Plumbing Rough-In,1,LS,2784,2784,CAD,PARAMETRIC,PS-05 T-05 Plumber (92.8/hr) x 30 hr; see ASM-011,LOW,30 hr plumber for kitchenette supply/drain/vent; materials included parametrically
L-018,ITM-018,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Electrical Rough-In,1,LS,2880,2880,CAD,PARAMETRIC,PS-05 T-04 Electrician (96.0/hr) x 30 hr; see ASM-012,LOW,30 hr electrician for kitchenette circuits + conduit + boxes; materials included parametrically
L-019,ITM-019,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Gas Fitting Rough-In (conditional),1,LS,2500,2500,CAD,PARAMETRIC,Mechanical_System_Rates.csv MS-07,LOW,Gas fitting rough-in for kitchenette (piping + valve + test); conditional on gas appliance schedule
L-020,ITM-020,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Mechanical / HVAC Rough-In (conditional),1,LS,3500,3500,CAD,PARAMETRIC,Mechanical_System_Rates.csv MS-08,LOW,Small kitchen ventilation (range hood exhaust + makeup air); conditional on cooking appliances
L-021,ITM-021,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Substrate Preparation,23.2,m2,16.275,377.58,CAD,PARAMETRIC,PS-05 T-08 Labourer (65.1/hr) x 0.25 hr/m2; see ASM-015,MED,Labourer substrate prep; 0.25 hr/m2 productivity; includes firestopping coordination if applicable
L-022,ITM-022,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Interior Finishes — Flooring,23.2,m2,70,1624,CAD,PARAMETRIC,PS-04 IA-04 Commercial vinyl/laminate (70 CAD/m2 recommended),MED,Interior_Architectural_Rates IA-04; area per RFP 250 sqft = 23.2 m2
L-023,ITM-023,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Interior Finishes — Wall Partitions (gypsum board),23.2,m2,90,2088,CAD,PARAMETRIC,PS-04 IA-01 Metal stud partition + GWB (90 CAD/m2 recommended),MED,Interior_Architectural_Rates IA-01; area used as proxy for wall scope; actual wall area TBD per design
L-024,ITM-024,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Interior Finishes — Paint (walls + ceiling),46.4,m2,12,556.8,CAD,PARAMETRIC,PS-04 IA-02 Paint allowance (12 CAD/m2 recommended),MED,Interior_Architectural_Rates IA-02; 2x floor area for wall + ceiling surfaces per ASM-016
L-025,ITM-025,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Interior Finishes — Ceiling,23.2,m2,80,1856,CAD,PARAMETRIC,PS-04 IA-03 Suspended acoustic ceiling (80 CAD/m2 recommended),MED,Interior_Architectural_Rates IA-03; area per RFP 250 sqft = 23.2 m2
L-026,ITM-026,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Cabinetry Installation,1,LS,5500,5500,CAD,PARAMETRIC,PS-04 IA-05 Basic casework allowance (11000 CAD LS) x 50% allocation; see ASM-017 and Decision_Log DEC-003,LOW,Half of casework allowance for kitchenette cabinetry; procurement responsibility TBD (Lensing E-001)
L-027,ITM-027,Construction Labour > General Construction Labour,PKG-017,DEL-017-01,Fixture and Appliance Installation,1,LS,5500,5500,CAD,PARAMETRIC,PS-04 IA-05 Basic casework allowance (11000 CAD LS) x 50% allocation; see ASM-017 and Decision_Log DEC-003,LOW,Half of casework allowance for sink/faucet/appliance connections; appliance list TBD pending design
L-028,ITM-028,Professional Services > Project Management,PKG-017,DEL-017-01,Trade Inspections (plumbing + electrical + gas + mechanical if applicable),1,LS,580,580,CAD,PARAMETRIC,PS-01 R-06 QA/QC (135/hr x 2 hr) + PS-01 R-03 Supt (145/hr x 2 hr); see ASM-018,MED,Half-day for trade inspection facilitation; County rep coordination
L-029,ITM-029,Professional Services > Project Management,PKG-017,DEL-017-01,Punch-List and Deficiency Rectification,1,LS,580,580,CAD,PARAMETRIC,PS-01 R-06 QA/QC (135/hr x 2 hr) + PS-01 R-03 Supt (145/hr x 2 hr); see ASM-018,MED,Internal QC walkdown and deficiency rectification
L-030,ITM-030,Professional Services > Project Management,PKG-017,DEL-017-01,Owner Acceptance and As-Built Submission,1,LS,620,620,CAD,PARAMETRIC,PS-01 R-01 PM (165/hr x 2 hr) + PS-01 R-03 Supt (145/hr x 2 hr); see ASM-019,MED,Owner inspection + as-built submission
L-031,ITM-031,Professional Services > Project Management,PKG-017,DEL-017-01,Warranty Initiation and CCC Contribution,1,LS,525,525,CAD,PARAMETRIC,PS-01 R-09 Doc Controller (75/hr x 4 hr) + PS-01 R-25 Contract Admin (120/hr x 2 hr); see ASM-020,MED,Warranty docs + CCC contribution + DEL-021-05 notification
