LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITM-001,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Water Tap (shop area) — supply and install,1,EA,350,350,CAD,PARAMETRIC,PARAMETRIC estimate: industrial hose bib supply+install typical $250-$450 range; midpoint,MED,Type TBD per DEL-006-06
DL-002,ITM-002,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Water Tap (utility room) — supply and install,1,EA,350,350,CAD,PARAMETRIC,PARAMETRIC estimate: industrial hose bib supply+install typical $250-$450 range; midpoint,MED,Service tap near utility zone
DL-003,ITM-003,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Retractable Pressure Washer Hose Reel — supply and install,1,EA,3500,3500,CAD,PARAMETRIC,PARAMETRIC estimate: industrial retractable hose reel with mounting bracket and water connection; typical $2500-$4500,MED,Water-side only; 70A electrical by PKG-015 (DEL-015-04)
DL-004,ITM-004,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Industrial Wash Station (stainless steel utility sink) — supply and install,1,EA,2800,2800,CAD,PARAMETRIC,PARAMETRIC estimate: 16-gauge SS industrial utility sink with faucet supply+install typical $2000-$3500,MED,Heavy-duty industrial grade; hot/cold TBD (CONF-014-06-01)
DL-005,ITM-005,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Isolation valves and supply stops,4,EA,85,340,CAD,PARAMETRIC,PARAMETRIC estimate: ball valve supply+install $60-$110 each; PS-LAB T-05 labour included,MED,One per fixture connection minimum
DL-006,ITM-006,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Drain assembly — wash station (P-trap / tailpiece / strainer),1,EA,180,180,CAD,PARAMETRIC,PARAMETRIC estimate: commercial drain assembly supply+install $120-$250,MED,Code-compliant DWV connection
DL-007,ITM-007,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Point-of-use water heater (conditional allowance),1,LS,1800,1800,CAD,PARAMETRIC,PARAMETRIC estimate: electric point-of-use tankless heater supply+install $1200-$2500; Guidance CONF-014-06-01,LOW,CONDITIONAL item — pending design confirmation; may be removed if hot water not required
DL-008,ITM-008,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Backflow prevention devices,3,EA,150,450,CAD,PARAMETRIC,PARAMETRIC estimate: vacuum breaker or dual check valve $100-$200 each supply+install; Procedure Step 5d,MED,ASSUMPTION: required for cistern-fed source; qty/type TBD per AHJ
DL-009,ITM-009,Plumbing > Plumbing Systems,PKG-014,DEL-014-06,Trim / hardware / mounting brackets / misc fittings,1,LS,750,750,CAD,PARAMETRIC,PARAMETRIC allowance: misc fittings and hardware for 3 fixture groups,MED,Includes mounting hardware and misc connection fittings
DL-010,ITM-010,Construction Labour > Plumbing Labour,PKG-014,DEL-014-06,Plumber installation labour — fixture installation,24,hr,92.80,2227.20,CAD,RATE_TABLE,PS-LAB Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Licensed journeyman plumber; 24 hrs PARAMETRIC for 3 fixture groups
