RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-005-01-001,PKG-005,DEL-005-01,Preliminary Civil Design,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-005,,SOW-0010e,SOW-0010e — Deliver preliminary civil design for County approval,_Decomposition/WDMLRL_Decomposition_Claude.md,Implements SOW-0010e: Deliver preliminary civil design for County approval,Datasheet.md,Identification > Scope of Work Reference,Scope of Work Reference: SOW-0010e,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet explicitly lists SOW-0010e as the scope of work reference for this deliverable. Confirmed in decomposition Scope Ledger (PKG-005 DEL-005-01).,,
v3.1,DEP-005-01-002,PKG-005,DEL-005-01,Preliminary Civil Design,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,OBJ-001 — Code-compliant fully functional maintenance shop,_Decomposition/WDMLRL_Decomposition_Claude.md,Supports OBJ-001: code-compliant fully functional facility satisfying County operational program,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-001, OBJ-003",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet explicitly lists OBJ-001 as a supported objective. Confirmed in decomposition Objectives section.,,
v3.1,DEP-005-01-003,PKG-005,DEL-005-01,Preliminary Civil Design,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,OBJ-003 — Complete P.Eng.-stamped IFC design documentation,_Decomposition/WDMLRL_Decomposition_Claude.md,Supports OBJ-003: complete IFC design documentation preceded by County-approved preliminary design,Datasheet.md,Identification > Supports Objectives,"Supports Objectives: OBJ-001, OBJ-003",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Datasheet explicitly lists OBJ-003 as a supported objective. Confirmed in decomposition Objectives section.,,
v3.1,DEP-005-01-004,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-02,,DEL-008-02 Preliminary Site Survey,PKG-008_Geotechnical Investigation & Surveying,Preliminary survey results required as input for existing topography and site control; if not available design proceeds on stated assumptions,Procedure.md,Prerequisites table,"Preliminary survey results (SOW-0002) — Required; if not available, design proceeds on stated assumptions",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Prerequisites table explicitly lists preliminary survey as a required input. Confirmed DEL-008-02 in decomposition (PKG-008).,BLOCKING,TASK_ESTIMATING
v3.1,DEP-005-01-005,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-008,DEL-008-01,,DEL-008-01 Geotechnical Investigation & Report,PKG-008_Geotechnical Investigation & Surveying,Geotechnical investigation report preferred as input for subgrade design parameters; if not available design proceeds on conservative assumptions,Procedure.md,Prerequisites table,"Geotechnical investigation report (SOW-0001) — Preferred; if not available, design proceeds on conservative assumptions",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Prerequisites explicitly lists geotech report as preferred input. Confirmed DEL-008-01 in decomposition (PKG-008). Design may proceed without it on assumptions.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-005-01-006,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,R-01,AB-2026-01424-WDMLRL RFP.pdf,_Sources/,RFP document and all addenda required as primary design input,Procedure.md,Prerequisites table,RFP document (AB-2026-01424-WDMLRL RFP.pdf) and all addenda — Available (R-01 R-02),EXPLICIT,TBD,TBD,SATISFIED,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: RFP is available and explicitly listed as prerequisite in Procedure Prerequisites table.,INFO,TASK_ESTIMATING
v3.1,DEP-005-01-007,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-02,,DEL-002-02 Foundation Plan,PKG-002_Structural Design,Coordination with structural engineer (PKG-002) for mud sump structural design and foundation perimeter drainage interface,Guidance.md,Considerations > Mud sump structural coordination with PKG-002 (X-001),Procedure Step 6.4 identifies coordination with the structural engineer (PKG-002) for the mud sump structure,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Guidance explicitly identifies PKG-002 coordination for mud sump structural design. Procedure Step 6.4 confirms. Confirmed DEL-002-02 in decomposition.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-005-01-008,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-005,DEL-005-02,,DEL-005-02 through DEL-005-07 (Final Civil Design),PKG-005_Civil Design,County approval of preliminary design is a precondition for advancing to final civil design (DEL-005-02 through DEL-005-07),Procedure.md,Step 9.4,Obtain written confirmation of County approval before proceeding to final civil design (DEL-005-02 through DEL-005-07),EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Step 9.4 explicitly states County approval gates all final civil design deliverables. Representative target DEL-005-02; covers DEL-005-02 through DEL-005-07.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-005-01-009,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,PACKAGE,PKG-007,,,PKG-007 Landscape Architectural Design,_Decomposition/WDMLRL_Decomposition_Claude.md,PKG-005 and PKG-007 share interface at grading/landscaping boundary; preliminary civil design establishes graded topography for landscape architect,Guidance.md,Considerations > Integration with landscape architectural design (PKG-007),PKG-005 and PKG-007 share a boundary at the grading/landscaping interface,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Guidance explicitly describes the PKG-005/PKG-007 interface at the grading/landscaping boundary. Confirmed PKG-007 in decomposition.,INFO,TASK_ESTIMATING
v3.1,DEP-005-01-010,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,,Camrose County — Approval Authority,County approval of preliminary civil design is required before final design proceeds; approval is a mandatory gate,Specification.md,Requirements > R-001 County Approval,Preliminary Civil Design shall be delivered to County project team for review and approval before proceeding to final civil design,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Specification R-001 explicitly requires County approval as a mandatory gate. Procedure Step 9.2 confirms.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-005-01-011,PKG-005,DEL-005-01,Preliminary Civil Design,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,,Mandatory Site Meeting — March 3 2026,Mandatory site meeting attendance required per RFP section 3.2; non-attendance disqualifies proposal; design vehicle confirmation and scope boundary verification expected at this event,Procedure.md,Prerequisites table,Mandatory site meeting attendance (March 3 2026 10:00 a.m. MST) — Required per RFP section 3.2,EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT: Procedure Prerequisites table explicitly lists mandatory site meeting as a required input. Specification confirms it as a mandatory input event.,BLOCKING,TASK_ESTIMATING
