ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITEM-001,DEL-009-04,Register template and schema design (Phase 1 Step 1.1),1,LS,LUMP_SUM,Procedure,Phase 1 — Step 1.1,Design register structure with all required fields per Procedure and Specification
ITEM-002,DEL-009-04,Supporting filing structure establishment (Phase 1 Step 1.2),1,LS,LUMP_SUM,Procedure,Phase 1 — Step 1.2,Create compliance evidence filing structure for permits/inspections/deficiencies
ITEM-003,DEL-009-04,County representative and communication protocol confirmation (Phase 1 Step 1.3),1,LS,LUMP_SUM,Procedure,Phase 1 — Step 1.3,Confirm County project rep identity and establish inspection notification protocol
ITEM-004,DEL-009-04,Readiness gate verification (Phase 1 Step 1.4),1,LS,LUMP_SUM,Procedure,Phase 1 — Step 1.4,Complete readiness checklist per REQ-013 before Phase 2
ITEM-005,DEL-009-04,Development permit condition loading (Phase 2 Step 2.1),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.1,Load DEL-009-01 conditions into register with pass/fail criteria
ITEM-006,DEL-009-04,Building permit condition loading (Phase 2 Step 2.2),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.2,Load DEL-009-02 conditions into register with pass/fail criteria
ITEM-007,DEL-009-04,Safety Code permit requirements loading (Phase 2 Step 2.3),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.3,Load DEL-009-03 conditions into register with pass/fail criteria
ITEM-008,DEL-009-04,Inspection schedule matrix development (Phase 2 Step 2.4),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.4,Map inspections to construction milestones and sequence
ITEM-009,DEL-009-04,Code identification completeness check (Phase 2 Step 2.5),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.5,Verify all applicable codes addressed by upstream permits
ITEM-010,DEL-009-04,Population completeness checkpoint (Phase 2 Step 2.6),1,LS,LUMP_SUM,Procedure,Phase 2 — Step 2.6,Verify all permit conditions loaded and baseline counts recorded
ITEM-011,DEL-009-04,Ongoing inspection coordination and register operation (Phase 3),TBD,hr,UNIT_RATE,Procedure,Phase 3 — Steps 3.1 through 3.6,Ongoing monitoring/requesting/recording inspections during construction; hours depend on permit condition count (TBD)
ITEM-012,DEL-009-04,Periodic register audit and KPI reporting (Phase 3 Step 3.7),TBD,EA,UNIT_RATE,Procedure,Phase 3 — Step 3.7,Monthly or milestone-based register audits per REQ-011; count depends on construction duration
ITEM-013,DEL-009-04,County representative notification and coordination per inspection,TBD,EA,UNIT_RATE,Specification,REQ-002,Advance notification and attendance confirmation for each inspection event
ITEM-014,DEL-009-04,Inspection report delivery to County per inspection,TBD,EA,UNIT_RATE,Specification,REQ-003,Copy of each completed inspection report delivered to County per RFP §3.3.2
ITEM-015,DEL-009-04,Deficiency documentation and corrective action tracking,TBD,EA,UNIT_RATE,Specification,REQ-007,Per-deficiency logging and resolution tracking; count unknown
ITEM-016,DEL-009-04,Mid-lifecycle regulatory change incorporation,TBD,EA,UNIT_RATE,Specification,REQ-012,Process for adding new regulatory items during construction; count unknown
ITEM-017,DEL-009-04,Register maintenance through guarantee period (Phase 4),TBD,hr,UNIT_RATE,Procedure,Phase 4 — Steps 4.1 and 4.2,Active register maintenance for 2-year guarantee period post-CCC
ITEM-018,DEL-009-04,Final compliance summary and closeout (Phase 5),1,LS,LUMP_SUM,Procedure,Phase 5 — Steps 5.1 through 5.3,Verify all conditions closed; compile final compliance summary for CCC package
ITEM-019,DEL-009-04,Project Manager — register setup and management,6,hr,UNIT_RATE,Datasheet,Scope of Work Items / Register Content Attributes,PM effort per Level_of_Effort.csv (R-01); covers register framework and initial setup oversight
ITEM-020,DEL-009-04,Cost Estimator — estimate preparation support,4,hr,UNIT_RATE,Datasheet,Scope of Work Items / Register Content Attributes,Cost Estimator effort per Level_of_Effort.csv (R-08); covers quantity takeoff and benchmarking support
