LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-001,ITEM-001,Professional Services > Project Management,PKG-009,DEL-009-04,Register template and schema design (Phase 1 Step 1.1),1,LS,330.00,330.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01 R-08); ASM-001,MED,Allocated ~2h PM ($165/h) + ~1h CE ($135/h) from LOE totals for Phase 1.1
DL-002,ITEM-002,Professional Services > Project Management,PKG-009,DEL-009-04,Supporting filing structure establishment (Phase 1 Step 1.2),1,LS,135.00,135.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-08); ASM-001,MED,Allocated ~1h CE ($135/h) for filing structure setup
DL-003,ITEM-003,Professional Services > Project Management,PKG-009,DEL-009-04,County representative and communication protocol confirmation (Phase 1 Step 1.3),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for County coordination protocol
DL-004,ITEM-004,Professional Services > Project Management,PKG-009,DEL-009-04,Readiness gate verification (Phase 1 Step 1.4),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for readiness gate review
DL-005,ITEM-005,Professional Services > Project Management,PKG-009,DEL-009-04,Development permit condition loading (Phase 2 Step 2.1),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for condition loading from DEL-009-01
DL-006,ITEM-006,Professional Services > Project Management,PKG-009,DEL-009-04,Building permit condition loading (Phase 2 Step 2.2),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for condition loading from DEL-009-02
DL-007,ITEM-007,Professional Services > Project Management,PKG-009,DEL-009-04,Safety Code permit requirements loading (Phase 2 Step 2.3),1,LS,300.00,300.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01 R-08); ASM-001,MED,Allocated ~1h PM ($165/h) + ~1h CE ($135/h) for Safety Code condition loading; most complex permit type
DL-008,ITEM-008,Professional Services > Project Management,PKG-009,DEL-009-04,Inspection schedule matrix development (Phase 2 Step 2.4),1,LS,135.00,135.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-08); ASM-001,MED,Allocated ~1h CE ($135/h) for inspection schedule mapping
DL-009,ITEM-009,Professional Services > Project Management,PKG-009,DEL-009-04,Code identification completeness check (Phase 2 Step 2.5),2,hr,125.00,250.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,R-22 Permitting Specialist 2h for code completeness verification per updated LOE allocation
DL-010,ITEM-010,Professional Services > Project Management,PKG-009,DEL-009-04,Population completeness checkpoint (Phase 2 Step 2.6),2,hr,135.00,270.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-LOE DEL-009-04/R-06,MED,R-06 QA/QC Lead 2h for population completeness checkpoint per updated LOE allocation
DL-011,ITEM-011,Professional Services > Project Management,PKG-009,DEL-009-04,Ongoing inspection coordination and register operation (Phase 3),12,hr,125.00,1500.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,R-22 Permitting Specialist 12h for County coordination per inspection (~12 x 1hr) per updated LOE allocation
DL-012,ITEM-012,Professional Services > Project Management,PKG-009,DEL-009-04,Periodic register audit and KPI reporting (Phase 3 Step 3.7),4,hr,135.00,540.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-LOE DEL-009-04/R-06,MED,R-06 QA/QC Lead 4h for periodic audit and KPI reporting per updated LOE allocation
DL-013,ITEM-013,Professional Services > Project Management,PKG-009,DEL-009-04,County representative notification and coordination per inspection,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,Included in DL-011 R-22 hours; no separate cost
DL-014,ITEM-014,Professional Services > Project Management,PKG-009,DEL-009-04,Inspection report delivery to County per inspection,6,hr,75.00,450.00,CAD,PARAMETRIC,PS-STAFF R-09 + PS-LOE DEL-009-04/R-09,MED,R-09 Document Controller 6h for inspection report delivery per updated LOE allocation
DL-015,ITEM-015,Professional Services > Project Management,PKG-009,DEL-009-04,Deficiency documentation and corrective action tracking,1,LS,1500.00,1500.00,CAD,ALLOWANCE,,LOW,Fixed allowance for deficiency tracking; count unknown and inherently variable
DL-016,ITEM-016,Professional Services > Project Management,PKG-009,DEL-009-04,Mid-lifecycle regulatory change incorporation,1,LS,900.00,900.00,CAD,ALLOWANCE,,LOW,Fixed allowance for regulatory change; contingent activity that may or may not occur
DL-017,ITEM-017,Professional Services > Project Management,PKG-009,DEL-009-04,Register maintenance through guarantee period (Phase 4),1,LS,1500.00,1500.00,CAD,ALLOWANCE,,LOW,Fixed allowance for 2-year post-CCC guarantee period maintenance
DL-018,ITEM-018,Professional Services > Project Management,PKG-009,DEL-009-04,Final compliance summary and closeout (Phase 5),1,LS,670.00,670.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-STAFF R-09 + PS-STAFF R-22,MED,R-06 2hr($270) + R-09 2hr($150) + R-22 2hr($250) = $670 blended closeout effort
DL-019,ITEM-019,Professional Services > Project Management,PKG-009,DEL-009-04,Project Manager — register setup and management,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv row 255 (R-01 6h) + Professional_Staff_Rates.csv (R-01 $165/h),MED,Direct from LOE source; covers register framework and initial setup oversight
DL-020,ITEM-020,Professional Services > Project Management,PKG-009,DEL-009-04,Cost Estimator — estimate preparation support,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv row 256 (R-08 4h) + Professional_Staff_Rates.csv (R-08 $135/h),MED,Direct from LOE source; covers quantity takeoff and benchmarking support
