RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-009-04-001,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-009,,PKG-009,PKG-009 — Permitting & Regulatory Compliance,,DEL-009-04 implements the Permitting & Regulatory Compliance package (PKG-009) as its parent definition node.,Datasheet.md,Datasheet.md > Identification > Package,"Package: PKG-009 — Permitting & Regulatory Compliance",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Confirmed in decomposition §7 PKG-009 deliverable table.,,
v3.1,DEP-009-04-002,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0008,SOW-0008 — Ensure building design adheres to all applicable Alberta building codes and regulations,,Traces to SOW-0008: Ensure building design adheres to all applicable Alberta building codes and regulations.,Datasheet.md,Datasheet.md > Attributes > Scope of Work Items Covered,"SOW-0008: Ensure building design adheres to all applicable Alberta building codes",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. SOW-0008 confirmed in decomposition scope ledger mapped to DEL-009-04.,,
v3.1,DEP-009-04-003,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0009,SOW-0009 — Ensure building design adheres to all Alberta Safety Codes,,Traces to SOW-0009: Ensure building design adheres to all Alberta Safety Codes.,Datasheet.md,Datasheet.md > Attributes > Scope of Work Items Covered,"SOW-0009: Ensure building design adheres to all Alberta Safety Codes",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. SOW-0009 confirmed in decomposition scope ledger mapped to DEL-009-04.,,
v3.1,DEP-009-04-004,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0084,SOW-0084 — Submit all inspection requests; County rep present at all inspections,,Traces to SOW-0084: Submit all inspection requests; County rep to be present at all inspections.,Datasheet.md,Datasheet.md > Attributes > Scope of Work Items Covered,"SOW-0084: Submit all inspection requests; County rep to be present",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. SOW-0084 confirmed in decomposition scope ledger mapped to DEL-009-04.,,
v3.1,DEP-009-04-005,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0085,SOW-0085 — Provide copies of all completed inspection reports to County,,Traces to SOW-0085: Provide copies of all completed inspection reports to County.,Datasheet.md,Datasheet.md > Attributes > Scope of Work Items Covered,"SOW-0085: Provide copies of all completed inspection reports to County",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. SOW-0085 confirmed in decomposition scope ledger mapped to DEL-009-04.,,
v3.1,DEP-009-04-006,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-001,OBJ-001 — Deliver a code-compliant fully functional maintenance shop addition,,Supports OBJ-001: Deliver a code-compliant fully functional maintenance shop addition.,Datasheet.md,Datasheet.md > Attributes > Objectives Supported,"OBJ-001: Deliver a code-compliant, fully functional maintenance shop addition",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-001 confirmed in decomposition §5 and §7 PKG-009 deliverable table.,,
v3.1,DEP-009-04-007,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-002,OBJ-002 — Complete all work on or before December 31 2026,,Supports OBJ-002: Complete all work on or before December 31 2026.,Datasheet.md,Datasheet.md > Attributes > Objectives Supported,"OBJ-002: Complete all work on or before December 31, 2026",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-002 confirmed in decomposition §5 and §7 PKG-009 deliverable table.,,
v3.1,DEP-009-04-008,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-007,OBJ-007 — Maintain safe site operations under Prime Contractor designation,,Supports OBJ-007: Maintain safe site operations under Prime Contractor designation.,Datasheet.md,Datasheet.md > Attributes > Objectives Supported,"OBJ-007: Maintain safe site operations under Prime Contractor designation",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. OBJ-007 confirmed in decomposition §5 and §7 PKG-009 deliverable table.,,
v3.1,DEP-009-04-009,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-009,DEL-009-01,,DEL-009-01 — Development Permit Application & Approval,PKG-009/1_Working/DEL-009-01,Development permit conditions required as input to populate the register. Register cannot be fully populated until DEL-009-01 is obtained.,Procedure.md,Procedure.md > Prerequisites > Deliverable Prerequisites,"DEL-009-01 — Development Permit Application & Approval: NOT_STARTED — conditions required to populate register",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated in Procedure Prerequisites and Datasheet Inputs Required and Specification Scope.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-009-04-010,PKG-009,DEL-009-04,Code Compliance Register & Inspection Log,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-009,DEL-009-02,,DEL-009-02 — Building Permit Application & Approval,PKG-009/1_Working/DEL-009-02,Building permit conditions required as input to populate the register. Register cannot be fully populated until DEL-009-02 is obtained.,Procedure.md,Procedure.md > Prerequisites > Deliverable Prerequisites,"DEL-009-02 — Building Permit Application & Approval: NOT_STARTED — conditions required to populate register",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Stated in Procedure Prerequisites and Datasheet Inputs Required and Specification Scope.,BLOCKING,TASK_ESTIMATING
