RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-01-001,PKG-005,DEL-05-01,Architectural Durability and Maintenance,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,PKG-005 -- Building Durability & Maintenance,Decomposition > PKG-005,DEL-05-01 implements PKG-005 Building Durability & Maintenance package; covers SOW-0013 and supports OBJ-005,Datasheet.md,Datasheet.md > Identification table,"""Package: PKG-005 -- Building Durability & Maintenance""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Parent anchor to PKG-005. Confirmed in Decomposition section 9 and Datasheet Identification table.
v3.1,DEP-05-01-002,PKG-005,DEL-05-01,Architectural Durability and Maintenance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0013,SOW-0013 -- Building durability/ease of repair and maintenance narrative,Decomposition > Scope Ledger,DEL-05-01 covers scope item SOW-0013: building durability/maintenance narrative per RFP Section 7.1.4,Datasheet.md,Datasheet.md > Identification table > Covers Scope Item,"""SOW-0013 -- Building durability/ease of repair and maintenance narrative""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in Decomposition Scope Ledger SOW-0013 row mapping to DEL-05-01.
v3.1,DEP-05-01-003,PKG-005,DEL-05-01,Architectural Durability and Maintenance,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-005,OBJ-005 -- Demonstrate durability and ease of maintenance (15 pts),Decomposition > Objectives,DEL-05-01 supports objective OBJ-005: demonstrate durability and ease of maintenance (15 evaluation points),Datasheet.md,Datasheet.md > Identification table > Supports Objective,"""OBJ-005 -- Demonstrate durability and ease of maintenance (15 pts)""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Confirmed in Decomposition section 6 Objectives table and section 9 DEL-05-01 definition.
v3.1,DEP-05-01-004,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-002,DEL-02-01,,DEL-02-01 Architectural Concept Package,Decomposition > PKG-002 > DEL-02-01,DEL-05-01 requires preliminary material selections from DEL-02-01 (Architectural Concept) as input for durability strategy,Procedure.md,Procedure.md > Step A2: Gather Architectural Material Selections,"""From Architectural Concept (DEL-02-01) extract preliminary material selections""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Step A2 explicitly requires DEL-02-01 material selections as input. Also cited in Datasheet References and _REFERENCES.md cross-references.
v3.1,DEP-05-01-005,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-02,,DEL-05-02 Structural Durability and Maintenance,Decomposition > PKG-005 > DEL-05-02,DEL-05-01 requires coordination with DEL-05-02 on slab-on-grade sump design; cladding/structure interface; fill station slab penetrations,Procedure.md,Procedure.md > Step A3: Coordinate with Structural Durability (DEL-05-02),"""Meet with Structural Engineer to align on shared envelope durability responsibilities""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Step A3 prescribes coordination meeting producing agreed sump design approach and cladding/structure interface approach. Specification D-002 and V-005 confirm. Guidance C-006 elaborates shared responsibility.
v3.1,DEP-05-01-006,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-03,,DEL-05-03 Mechanical Maintainability,Decomposition > PKG-005 > DEL-05-03,DEL-05-01 requires coordination with DEL-05-03 on apparatus bay exhaust ventilation; sump discharge strategy; fill station plumbing; bunker gear room ventilation rate,Procedure.md,Procedure.md > Step A4: Coordinate with Mechanical Maintainability (DEL-05-03),"""Meet with Mechanical Engineer to understand apparatus bay exhaust ventilation maintenance""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Step A4 prescribes coordination meeting producing confirmed sump discharge approach and ventilation rate confirmation. Specification D-002 confirms coordination scope.
v3.1,DEP-05-01-007,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-005,DEL-05-04,,DEL-05-04 Electrical Maintainability,Decomposition > PKG-005 > DEL-05-04,DEL-05-01 requires coordination with DEL-05-04 on generator provisions for bay door secondary opening mechanism and lighting fixture heights,Specification.md,Specification.md > D-002: Cross-Discipline Coordination Record,"""Electrical Engineer (DEL-05-04): Panel accessibility; lighting fixture replacement; generator provisions for bay door secondary opening""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Specification D-002 and V-007 explicitly require coordination with DEL-05-04 on generator backup for secondary bay door opening mechanism.
v3.1,DEP-05-01-008,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,RFP-2024-004,AB-2024-07156-Penhold Public Services Building RFP_2024_004,_Sources/AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf,DEL-05-01 requires RFP as primary source: Section 7.1.4 narrative requirement; OSR sections 10.2-10.3 and 11.1-11.3 material and design life requirements,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"""RFP: AB-2024-07156-Penhold Public Services Building RFP_2024_004.pdf""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. RFP is the primary authority document; multiple sections cited throughout all source documents.
v3.1,DEP-05-01-009,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,ADD-03,Addendum 03 (Jul 31 2024),_Sources/AB-2024-07156-Penhold_Public Services Building Addendum03.pdf,DEL-05-01 requires Addendum 03 as prerequisite: bay sumps; 16 ft doors; bunker gear; solar roofing; fill stations; room sizing; flooring specifications,Procedure.md,Procedure.md > Prerequisites > Reference Materials,"""Addendum 03 (Jul 31 2024) -- all sections with architectural durability implications""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Addendum 03 governs over base RFP per decomposition rule. Nine specific sections cited in Procedure Step A1 checklist.
v3.1,DEP-05-01-010,PKG-005,DEL-05-01,Architectural Durability and Maintenance,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-001,DEL-01-02,,DEL-01-02 Formal Submission Package,Decomposition > PKG-001 > DEL-01-02,DEL-05-01 final narrative is delivered to Proposal Manager for integration into the formal submission package (DEL-01-02) as proposal Section 7.1.4 response,Procedure.md,Procedure.md > Step A7: Revise and Finalize,"""Deliver final narrative to Proposal Manager for integration into formal submission package (DEL-01-02)""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-17,2026-02-17,ACTIVE,FACT. Step A7 explicitly states handover to DEL-01-02. Specification D-001 confirms integration into proposal Section 7.1.4.
