RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-008-02-001,PKG-008,DEL-008-02,Preliminary Site Survey,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-0002,SOW-0002,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-008-02 implements SOW-0002: Conduct preliminary survey of the site (RFP section 3.3.2),Datasheet.md,Datasheet > Identification > SOW Reference,"SOW Reference: SOW-0002",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Parent anchor confirmed in decomposition scope ledger (line 591) and SSOW (line 75).,TBD,TBD
v3.1,DEP-008-02-002,PKG-008,DEL-008-02,Preliminary Site Survey,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-003,OBJ-003 — Site Investigation & Environmental Assessment,_Decomposition/WDMLRL_Decomposition_Claude.md,DEL-008-02 supports OBJ-003: Site Investigation & Environmental Assessment,Datasheet.md,Datasheet > Identification > Objective Supported,"Objective Supported: OBJ-003 (Site Investigation & Environmental Assessment)",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Objective trace confirmed in decomposition deliverable table (line 458) and objectives table (line 304).,TBD,TBD
v3.1,DEP-008-02-003,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,R-07,Appendix C — Site Maps,_Sources/AB-2026-01424-Appendix_C_-_Site_Maps.pdf,Survey area definition requires Appendix C site maps as input for expansion area boundary and aerial context,Datasheet.md,Datasheet > Attributes > Survey Area,"expansion area immediately east of the existing maintenance shop building (Appendix C)",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Datasheet and Procedure explicitly reference Appendix C for survey area definition. Document exists in _Sources.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-008-02-004,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,R-01,RFP (AB-2026-01424-WDMLRL),_Sources/AB-2026-01424-WDMLRL_RFP.pdf,RFP sections 3.3.2 and 3.4 define survey scope requirements and grading design requirements that govern survey coverage,Specification.md,Specification > Requirements > R-001 and R-002,"The Proponent shall conduct a preliminary survey of the project site",EXPLICIT,TBD,TBD,PENDING,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. RFP is the governing scope document for this deliverable. Document exists in _Sources.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-008-02-005,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-008,DEL-008-01,,DEL-008-01 Geotechnical Investigation & Report,,DEL-008-01 and DEL-008-02 share control point data and coordinate site access and field scheduling,Procedure.md,Procedure > Steps > Step 1,"Coordinate the survey plan with the geotechnical investigator (DEL-008-01)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure Step 1 explicitly requires coordination with DEL-008-01 for control point sharing and field scheduling. Bidirectional data sharing of specific artifacts (control points and schedule data).,ADVISORY,TASK_ESTIMATING
v3.1,DEP-008-02-006,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,Owner Approval of Survey Plan,,Survey plan must receive written approval from Camrose County before fieldwork can commence (R-009),Specification.md,Specification > Requirements > R-009,"survey plan shall be submitted to Camrose County for review and approval prior to commencing fieldwork",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification R-009 is an explicit approval gate. Blocks fieldwork until Owner approves.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-008-02-007,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,Site Access (WDMLRL Facility),,Site access must be arranged with Camrose County / WDMLRL facility management before field survey mobilization,Procedure.md,Procedure > Prerequisites > Site Prerequisites,"Site access arranged with Camrose County / WDMLRL facility management",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Procedure lists site access as a prerequisite. Active landfill site requires coordination.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-008-02-008,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Mandatory Site Meeting (RFP 3.2),,Mandatory site meeting required per RFP section 3.2 before survey fieldwork (scheduled March 3 2026),Procedure.md,Procedure > Prerequisites > Site Prerequisites,"Mandatory site meeting attended (RFP section 3.2 — March 3 2026 10:00 a.m. MST)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. RFP section 3.2 requires mandatory site meeting. Procedure explicitly lists as prerequisite.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-008-02-009,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,EXTERNAL,,,,Datum and Coordinate System Confirmation,,Horizontal datum vertical datum and coordinate system must be confirmed with Owner and design team before fieldwork,Specification.md,Specification > Requirements > R-006,"specific datum and coordinate system shall be confirmed with the Owner prior to fieldwork",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification R-006 explicitly requires pre-fieldwork confirmation. Blocks fieldwork execution.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-008-02-010,PKG-008,DEL-008-02,Preliminary Site Survey,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-008,DEL-008-03,,DEL-008-03 Construction Survey,,Control points established by DEL-008-02 are used as reference for construction survey (DEL-008-03),Specification.md,Specification > Requirements > R-005,"control points that can be used as reference for construction survey (DEL-008-03)",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Specification R-005 and _DEPENDENCIES.md explicitly state DEL-008-03 uses control points from this deliverable.,BLOCKING,TASK_ESTIMATING
