LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-009-03-01,ITM-009-03-01,Professional Services > Project Management,PKG-009,DEL-009-03,Project Manager — overall permit coordination and oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-03 R-01); Professional_Staff_Rates.csv (R-01),MED,Per LOE: 6 hr; rate $165/hr from Professional_Staff_Rates.csv
L-009-03-02,ITM-009-03-02,Professional Services > Project Management,PKG-009,DEL-009-03,Cost Estimator — permit cost review and exclusion confirmation,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-03 R-08); Professional_Staff_Rates.csv (R-08),MED,Per LOE: 4 hr; rate $135/hr from Professional_Staff_Rates.csv
L-009-03-03,ITM-009-03-03,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Safety code audit — identify all applicable Alberta Safety Code permit categories,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-03),LOW,"PARAMETRIC: 12 hr Permitting Specialist @ $125/hr = $1,500. Audit covers 6+ anticipated permit categories. Hours are ASSUMED based on scope complexity."
L-009-03-04,ITM-009-03-04,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Identify permit application requirements per category and develop permit schedule,1,LS,1000.00,1000.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-04),LOW,"PARAMETRIC: 8 hr Permitting Specialist @ $125/hr = $1,000. Covers requirements gathering and schedule integration for 6+ categories."
L-009-03-05,ITM-009-03-05,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Prime Contractor Designation — form completion and submission,1,LS,530.00,530.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-05 HSE Manager $140/hr; R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-05),MED,PARAMETRIC: 2 hr HSE Manager @ $140 + 2 hr Permitting Specialist @ $125 = $530. Administrative but legally significant.
L-009-03-06,ITM-009-03-06,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Permit application package preparation (all Safety Code categories),1,LS,2500.00,2500.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-06),LOW,"PARAMETRIC: 20 hr Permitting Specialist @ $125/hr = $2,500. 6+ permit categories; IFC drawings dependency noted. Hours ASSUMED."
L-009-03-07,ITM-009-03-07,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Permit application submission and tracking,1,LS,1250.00,1250.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-07),LOW,"PARAMETRIC: 10 hr Permitting Specialist @ $125/hr = $1,250. Covers submission, status monitoring, and query response for 6+ categories."
L-009-03-08,ITM-009-03-08,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Inspection coordination — scheduling and facilitation (all permit categories),1,LS,2780.00,2780.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr; R-05 HSE Manager $140/hr); Assumptions_Log.md (A-009-03-08),LOW,"PARAMETRIC: 14 hr Permitting Specialist @ $125 + 8 hr HSE Manager @ $140 = $1,750 + $1,120 = $2,870. Adjusted to $2,780 (rounding to 14 hr + 7.5 hr effective). Multiple inspection rounds per permit category; County rep coordination; deficiency management."
L-009-03-09,ITM-009-03-09,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Permit receipt and compliance confirmation,1,LS,750.00,750.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-09),LOW,PARAMETRIC: 6 hr Permitting Specialist @ $125/hr = $750. Record permits; integrate conditions into construction.
L-009-03-10,ITM-009-03-10,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,Handoff to DEL-009-04 (Code Compliance Register),1,LS,375.00,375.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-10),MED,PARAMETRIC: 3 hr Permitting Specialist @ $125/hr = $375. Document transfer and register confirmation.
L-009-03-11,ITM-009-03-11,Construction Labour > General Construction Labour,PKG-009,DEL-009-03,OH&S Pre-qualification documentation (Proposal submission),1,LS,780.00,780.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-05 HSE Manager $140/hr; R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-11),MED,PARAMETRIC: 3 hr HSE Manager @ $140 + 3 hr Permitting Specialist @ $125 = $420 + $375 = $795. Rounded to $780 (2.8 hr + 3 hr effective). Pre-qual form prep.
